Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
OO,CLT -> MSP,1,-3.0,-3.0,-3.0,0.0,2
OO,CMH -> LGA,1,23.0,23.0,23.0,0.0,12
OO,CMH -> MSP,332,-14.0,635.0,9.89,0.0,"1,10,11,12,2,3,4,5,9"
OO,CMH -> ORD,328,-15.0,555.0,11.13,0.0061,"1,10,12,2,3,4,5,6,7,8,9"
OO,CMX -> ORD,730,-20.0,884.0,19.24,0.0411,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,CNY -> DEN,31,-24.0,231.0,3.41,0.0645,1
OO,COD -> DEN,631,-19.0,956.0,17.09,0.0079,"10,11,12,5,6,7,8,9"
OO,COS -> DEN,3160,-17.0,1117.0,8.18,0.0136,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,COS -> DFW,550,-17.0,1073.0,15.39,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,COS -> SLC,366,-15.0,706.0,2.78,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,COU -> DFW,101,-20.0,2025.0,57.59,0.0198,"10,11,12,7,8,9"
OO,CPR -> DEN,1432,-22.0,541.0,7.63,0.0091,"1,10,11,12,5,6,7,8,9"
OO,CPR -> SLC,339,-18.0,481.0,2.47,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,CRP -> DFW,60,-14.0,615.0,11.57,0.0333,"1,11,12"
OO,CRW -> ATL,889,-17.0,682.0,22.4,0.0079,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,CVG -> AUS,239,-16.0,400.0,6.87,0.0,"10,11,12,7,8,9"
OO,CVG -> DTW,22,-10.0,66.0,5.09,0.0,"10,7,8,9"
OO,CYS -> DEN,679,-21.0,689.0,8.17,0.0206,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DAY -> DEN,366,-14.0,813.0,6.49,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DAY -> ORD,1153,-21.0,1150.0,12.2,0.0113,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DCA -> DTW,1,-11.0,-11.0,-11.0,0.0,4
OO,DDC -> DEN,480,-35.0,1085.0,27.4,0.0333,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DDC -> LBL,147,-22.0,525.0,9.46,0.0204,"1,2,3,4,5,6,7,8"
OO,DEN -> AUS,2,-2.0,11.0,4.5,0.0,"2,5"
OO,DEN -> AVL,143,-12.0,226.0,1.89,0.014,"1,2,3,4,5"
OO,DEN -> BFF,627,-19.0,420.0,6.84,0.0207,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> BHM,716,-14.0,360.0,7.73,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> BOI,674,-11.0,747.0,5.63,0.0089,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> CLT,1,-2.0,-2.0,-2.0,0.0,5
OO,DEN -> CNY,31,-14.0,361.0,27.48,0.0645,1
OO,DEN -> COD,632,-13.0,642.0,9.47,0.0047,"10,11,12,5,6,7,8,9"
OO,DEN -> DAY,366,-11.0,307.0,10.64,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> DIK,671,-15.0,869.0,12.89,0.0224,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> DVL,347,-16.0,273.0,7.22,0.0202,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> ECP,30,-7.0,65.0,3.17,0.0,"2,3,4,5,6,7,8,9"
OO,DEN -> EGE,1409,-14.0,892.0,7.85,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> ELP,287,-14.0,355.0,10.39,0.0035,"12,3,4,5,6,7,8,9"
OO,DEN -> FAT,861,-12.0,287.0,8.11,0.0046,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> FCA,316,-11.0,236.0,3.69,0.0095,"1,10,12,2,3,4,5,6,7,8,9"
OO,DEN -> GCC,732,-14.0,940.0,7.37,0.015,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> GJT,1018,-15.0,669.0,9.0,0.0118,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> GSO,366,-11.0,299.0,4.38,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> GSP,363,-12.0,244.0,3.07,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> HDN,700,-11.0,234.0,8.46,0.0086,"10,11,12,3,4,5,6,7,8,9"
OO,DEN -> HOB,223,-15.0,939.0,31.73,0.009,"10,11,12,5,6,7,8,9"
OO,DEN -> HRL,4,-8.0,39.0,7.0,0.0,3
OO,DEN -> HSV,717,-12.0,825.0,8.26,0.0084,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> HYS,429,-18.0,759.0,20.67,0.007,"10,11,12,4,5,6,7,8,9"
OO,DEN -> IDA,1133,-14.0,846.0,9.49,0.0079,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> JMS,331,-13.0,144.0,2.1,0.0332,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> LAR,627,-16.0,450.0,6.14,0.0335,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> LBF,627,-18.0,721.0,5.22,0.0144,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> LIT,835,-11.0,799.0,8.25,0.0024,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> LNK,891,-14.0,1003.0,19.09,0.0079,"10,11,12,5,6,7,8,9"
OO,DEN -> LWS,366,-13.0,1340.0,12.71,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> MCI,60,-11.0,99.0,0.12,0.0,"1,10,11,12,5,6,8"
OO,DEN -> MLI,367,-10.0,1060.0,26.74,0.0163,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> MOT,760,-14.0,846.0,16.02,0.0237,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> MSN,103,-10.0,117.0,3.61,0.0097,"10,11,12,5,6,8,9"
OO,DEN -> MSO,82,-10.0,232.0,10.22,0.0122,"10,11,12,5"
OO,DEN -> OMA,26,-10.0,3.0,-4.31,0.0,"10,11,12,8"
OO,DEN -> OTH,45,-7.0,150.0,14.73,0.0,"10,5,6,7,8,9"
OO,DEN -> PDX,6,-5.0,0.0,-3.17,0.0,"2,5,6"
OO,DEN -> PHX,74,-10.0,198.0,10.85,0.0,"10,11,6,7,8,9"
OO,DEN -> PNS,14,-10.0,100.0,11.36,0.0,"2,3,4,5"
OO,DEN -> PRC,366,-19.0,242.0,8.97,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> PSP,644,-14.0,767.0,8.22,0.0078,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> RIW,622,-16.0,750.0,10.7,0.0161,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> RKS,623,-16.0,884.0,13.77,0.0112,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> RNO,1,-9.0,-9.0,-9.0,0.0,2
OO,DEN -> SAV,13,-5.0,3.0,-1.62,0.0,12
OO,DEN -> SDF,4,-5.0,6.0,-1.5,0.0,"1,4"
OO,DEN -> SEA,100,-12.0,137.0,4.32,0.0,"10,11,12,4,9"
OO,DEN -> SHR,730,-16.0,812.0,8.72,0.0192,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> SHV,223,-11.0,820.0,13.09,0.009,"10,11,12,5,6,7,8,9"
OO,DEN -> SLN,365,-17.0,674.0,9.9,0.0219,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> TUS,686,-15.0,989.0,14.26,0.0015,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> TVC,33,-8.0,115.0,4.3,0.0,"10,6,9"
OO,DEN -> TYS,511,-10.0,255.0,7.68,0.0098,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DEN -> VEL,52,-16.0,274.0,4.19,0.0,1
OO,DEN -> XWA,1237,-16.0,938.0,10.08,0.0178,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> ABQ,27,-9.0,172.0,15.3,0.0,"11,6,7,8"
OO,DFW -> AEX,1055,-21.0,594.0,6.05,0.0246,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> AMA,146,-10.0,595.0,17.87,0.0342,"10,11,5,6,7,8,9"
OO,DFW -> AUS,124,-11.0,91.0,0.99,0.0161,"12,2,3,4,6,7,8"
OO,DFW -> BNA,32,-10.0,207.0,44.34,0.0,"11,12,2,3"
OO,DFW -> CHA,19,-10.0,42.0,0.0,0.0,"2,3"
OO,DFW -> DAY,62,-11.0,165.0,-0.56,0.0,"10,11,9"
OO,DFW -> ECP,2,-8.0,-6.0,-7.0,0.0,"11,12"
OO,DFW -> EVV,155,-12.0,670.0,8.03,0.0129,"10,11,12,9"
OO,DFW -> FLG,463,-19.0,819.0,19.25,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> FWA,90,-11.0,251.0,6.26,0.0111,"10,11,9"
OO,DFW -> GGG,499,-20.0,559.0,9.72,0.024,"1,10,11,12,2,3,4,5,6,7,9"
OO,DFW -> GPT,319,-14.0,742.0,6.11,0.0251,"1,10,11,12,2,3,4,5,8,9"
OO,DFW -> GRK,495,-14.0,680.0,9.12,0.0384,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> GSP,1,,,,1.0,12
OO,DFW -> HOU,371,-11.0,656.0,15.18,0.0135,"1,10,11,12,2,8,9"
OO,DFW -> HRL,67,-11.0,120.0,1.84,0.0448,"11,12,4,5"
OO,DFW -> HSV,273,-14.0,250.0,6.14,0.0037,"10,11,12,7,8,9"
OO,DFW -> IDA,547,-13.0,236.0,8.62,0.0128,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> JAN,448,-13.0,711.0,8.6,0.0067,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> LAW,936,-18.0,660.0,8.37,0.0267,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> LBB,295,-12.0,311.0,9.67,0.0407,"1,10,11,12,2,4,5,6,7,8,9"
OO,DFW -> LCH,1010,-15.0,863.0,10.07,0.0228,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> LIT,95,-12.0,138.0,-0.23,0.0,"10,11,4,5,9"
OO,DFW -> MCI,10,-8.0,14.0,0.5,0.0,"10,11,12"
OO,DFW -> MEM,14,-10.0,41.0,5.64,0.0,"2,3"
OO,DFW -> MGM,154,-11.0,219.0,11.63,0.026,"10,11,12,9"
OO,DFW -> MHK,2,-6.0,7.0,0.5,0.0,11
OO,DFW -> MSP,1,-1.0,-1.0,-1.0,0.0,4
OO,DFW -> ORD,5,-7.0,63.0,27.6,0.0,"3,6"
OO,DFW -> SBN,871,-12.0,398.0,11.34,0.0138,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> SFO,8,-4.0,168.0,37.75,0.0,"2,3,5,6"
OO,DFW -> SHV,208,-12.0,187.0,5.06,0.0048,"10,12,2,3,6,7,8,9"
OO,DFW -> SJT,365,-12.0,220.0,4.43,0.0219,"1,10,11,12,2,5,6,7,8,9"
OO,DFW -> STL,11,-5.0,86.0,25.82,0.0,"10,11"
OO,DFW -> SWO,569,-13.0,639.0,9.66,0.0211,"1,10,11,12,2,5,6,7,8,9"
OO,DFW -> TXK,298,-11.0,489.0,12.36,0.0436,"1,10,11,12,2,5,6"
OO,DFW -> TYR,899,-11.0,887.0,14.02,0.0256,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DFW -> TYS,31,-9.0,26.0,-0.77,0.0,"7,8"
OO,DFW -> XNA,18,-10.0,85.0,-0.22,0.0,"2,3,7,8,9"
OO,DFW -> YUM,365,-13.0,948.0,12.18,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DHN -> ATL,230,-16.0,630.0,15.0,0.013,"4,5,6,7,8,9"
OO,DLH -> MSP,894,-20.0,773.0,10.42,0.0078,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DRO -> DFW,1095,-16.0,615.0,12.64,0.0137,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DRO -> PHX,917,-19.0,513.0,6.02,0.0022,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DSM -> DEN,446,-16.0,1214.0,8.15,0.0112,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DSM -> IAH,124,-11.0,985.0,24.42,0.0565,"1,10,11,12,2,4,5,6,7,8,9"
OO,DSM -> PHX,58,-16.0,1168.0,23.64,0.0,"4,5,6,7"
OO,DTW -> APN,629,-20.0,433.0,14.46,0.0286,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> ATW,798,-15.0,1484.0,18.58,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> AZO,992,-16.0,940.0,14.58,0.0161,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> BHM,369,-14.0,223.0,12.74,0.0,"10,11,12,3,4,5,6,7,8,9"
OO,DTW -> BTV,103,-14.0,636.0,22.05,0.0,"10,11,12,4,5,9"
OO,DTW -> BUF,387,-14.0,435.0,14.7,0.0103,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> BWI,8,-10.0,0.0,-5.13,0.0,"10,11"
OO,DTW -> CIU,364,-15.0,912.0,20.82,0.0165,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> CLT,52,-11.0,185.0,21.5,0.0,"4,5,6"
OO,DTW -> CVG,23,-14.0,168.0,7.52,0.0,"10,11,7,8,9"
OO,DTW -> ELM,711,-16.0,982.0,19.74,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> ESC,293,-16.0,584.0,16.66,0.0068,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> FWA,195,-13.0,217.0,13.38,0.0,"10,11,12,6,7,8,9"
OO,DTW -> GRB,982,-14.0,1053.0,19.08,0.0081,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> HSV,133,-17.0,240.0,9.23,0.0,"10,11,12,7,8,9"
OO,DTW -> LAN,859,-13.0,1025.0,21.84,0.007,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> LEX,561,-15.0,575.0,11.48,0.0036,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> MCI,51,-12.0,123.0,6.25,0.0,"12,4,5,6"
OO,DTW -> MDT,486,-12.0,618.0,14.99,0.0041,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> MSN,624,-14.0,386.0,12.43,0.0048,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> OMA,953,-14.0,1155.0,15.14,0.0031,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> ORD,2153,-16.0,975.0,11.46,0.0144,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> PHL,180,-9.0,204.0,13.79,0.0111,"1,11,12,2,3,4,5,6"
OO,DTW -> PIT,512,-14.0,352.0,5.79,0.0039,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,DTW -> PVD,196,-11.0,1131.0,18.72,0.0,"10,11,12,9"
OO,DTW -> PWM,302,-14.0,1065.0,20.56,0.0033,"10,11,12,9"
OO,DTW -> ROC,385,-13.0,731.0,13.01,0.0026,"10,11,12,2,3,4,5,6,7,8,9"
OO,EAU -> ORD,31,-12.0,321.0,25.69,0.0645,12
OO,ECP -> DEN,30,-15.0,80.0,1.2,0.0,"2,3,4,5,6,7,8,9"
OO,ECP -> DFW,2,-11.0,-8.0,-9.5,0.0,"11,12"
OO,EGE -> AUS,12,-10.0,297.0,70.17,0.0,"1,2"
OO,EGE -> SAN,6,-2.0,256.0,71.0,0.1667,12
OO,EGE -> SFO,103,-12.0,1116.0,29.35,0.0097,"1,12,2,3"
OO,EKO -> SLC,366,-22.0,699.0,-0.06,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ELP -> AUS,1,31.0,31.0,31.0,0.0,1
OO,ELP -> IAH,304,-19.0,1080.0,12.2,0.023,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ELP -> LAX,923,-21.0,1357.0,3.11,0.0011,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ELP -> PHX,520,-17.0,957.0,4.42,0.0019,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ESC -> DTW,292,-24.0,1110.0,14.49,0.0103,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ESC -> MSP,358,-29.0,548.0,6.83,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,EUG -> LAX,290,-13.0,750.0,11.82,0.0069,"1,10,11,12,3,4,6,7,8,9"
OO,EUG -> OTH,1,103.0,103.0,103.0,0.0,3
OO,EUG -> PHX,160,-14.0,444.0,5.69,0.0375,"1,2,3,4,5,6"
OO,EUG -> SAN,200,-11.0,229.0,14.18,0.0,"1,10,11,12,3,4,6,7,8"
OO,EUG -> SEA,1050,-19.0,473.0,4.73,0.0124,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,EUG -> SFO,119,-14.0,151.0,8.49,0.042,"1,10,11,12,3,7,8,9"
OO,EUG -> SLC,732,-21.0,588.0,7.05,0.0123,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,EVV -> DFW,155,-16.0,285.0,10.81,0.0129,"10,11,12,9"
OO,EWR -> MSP,1,-4.0,-4.0,-4.0,0.0,4
OO,FAR -> DEN,1038,-18.0,1377.0,15.89,0.0164,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,FAR -> ORD,1050,-20.0,1642.0,22.09,0.0143,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,FAT -> DEN,857,-14.0,464.0,6.86,0.0058,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,FAT -> LAX,776,-15.0,1378.0,7.87,0.0013,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,FCA -> ORD,31,-14.0,186.0,19.69,0.0645,"1,2,3"
OO,FCA -> SEA,6,-5.0,5.0,0.67,0.0,1
OO,FCA -> SFO,169,-15.0,233.0,8.92,0.0118,"1,12,2,3,5,6,7,8,9"
OO,FCA -> SLC,783,-18.0,874.0,3.33,0.0051,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,FLG -> DFW,462,-14.0,543.0,21.55,0.0108,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,FLG -> LAX,12,-10.0,201.0,21.67,0.0,"10,11,12"
OO,FNT -> ORD,828,-20.0,1218.0,23.85,0.0157,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,FOD -> ORD,453,-37.0,1208.0,14.02,0.0199,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,FSD -> DFW,50,-14.0,107.0,4.84,0.0,"10,7,8,9"
OO,FSD -> ORD,424,-18.0,304.0,5.39,0.0118,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,FWA -> DTW,194,-17.0,460.0,16.85,0.0,"10,11,12,6,7,8,9"
OO,FWA -> MSP,304,-16.0,665.0,16.66,0.0033,"1,10,11,12,3,4,5,6,7,8,9"
OO,GEG -> BOI,859,-19.0,510.0,1.48,0.0058,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GEG -> DEN,151,-19.0,78.0,-5.39,0.0066,"10,11,12,4,8,9"
OO,GEG -> LAX,426,-16.0,1001.0,5.42,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GEG -> ORD,125,-17.0,137.0,-2.52,0.008,"10,5,6,7,8,9"
OO,GEG -> SAN,55,-13.0,50.0,-2.87,0.0,"1,2,3"
OO,GEG -> SEA,3192,-19.0,565.0,2.87,0.0013,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GEG -> SFO,530,-17.0,1206.0,9.92,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GEG -> SLC,263,-16.0,172.0,-0.06,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GGG -> DFW,499,-17.0,400.0,12.54,0.02,"1,10,11,12,2,3,4,5,6,7,9"
OO,GJT -> ASE,1,97.0,97.0,97.0,0.0,5
OO,GJT -> DEN,1017,-17.0,1149.0,11.76,0.0128,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GJT -> DFW,562,-18.0,1211.0,17.85,0.0107,"1,10,11,2,4,5,6,7,8,9"
OO,GJT -> PHX,989,-24.0,1261.0,5.07,0.004,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GJT -> SLC,49,-14.0,130.0,-0.27,0.0,12
OO,GPT -> DFW,318,-20.0,576.0,8.86,0.0157,"1,10,11,12,2,3,4,5,8,9"
OO,GPT -> IAH,21,-10.0,424.0,33.71,0.0,"2,3"
OO,GRB -> MSP,958,-20.0,1330.0,13.47,0.0125,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GRK -> DFW,495,-24.0,895.0,13.11,0.0384,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GRR -> DTW,837,-19.0,1001.0,11.34,0.0024,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GRR -> LGA,12,-10.0,111.0,12.83,0.0,"12,2,3"
OO,GRR -> ORD,593,-19.0,1254.0,20.01,0.0371,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GSO -> ORD,651,-14.0,1264.0,8.68,0.0092,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GSP -> DEN,363,-13.0,301.0,4.05,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GSP -> DFW,1,-3.0,-3.0,-3.0,0.0,12
OO,GSP -> IAH,33,-11.0,174.0,12.33,0.0909,"6,7,8"
OO,GSP -> ORD,423,-15.0,572.0,5.07,0.0142,"1,12,2,3,4,5,6,7,8,9"
OO,GTF -> DEN,475,-16.0,314.0,3.89,0.0211,"1,10,11,12,2,3,4,5,9"
OO,GTF -> MSP,366,-15.0,448.0,6.19,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,GTF -> SEA,129,-18.0,348.0,11.12,0.0,"1,2,3,4,5"
OO,GTF -> SLC,1023,-28.0,953.0,1.93,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,HDN -> DEN,700,-19.0,548.0,8.8,0.0086,"10,11,12,4,5,6,7,8,9"
OO,HDN -> LAX,71,-26.0,175.0,4.91,0.0141,"1,12,2,3"
OO,HDN -> SFO,15,-13.0,127.0,13.8,0.0,"1,12,2,3"
OO,HIB -> MSP,629,-38.0,1020.0,8.5,0.0111,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,HOB -> IAH,222,-17.0,862.0,29.25,0.018,"10,11,12,5,6,7,8,9"
OO,HOU -> DFW,371,-19.0,301.0,13.45,0.0108,"1,10,11,12,2,8,9"
OO,HRL -> DEN,4,-10.0,49.0,5.25,0.0,3
OO,HRL -> IAH,85,-14.0,269.0,1.05,0.0118,"1,2,3,4,5"
OO,HRL -> ORD,8,-4.0,95.0,25.25,0.0,"3,4"
OO,HSV -> DEN,716,-15.0,630.0,5.0,0.0098,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,HSV -> DFW,274,-13.0,1395.0,21.1,0.0036,"10,11,12,7,8,9"
OO,HSV -> DTW,133,-15.0,610.0,20.83,0.0,"10,11,12,7,8,9"
OO,HSV -> ORD,593,-15.0,1014.0,22.95,0.0135,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,HYS -> DEN,517,-21.0,460.0,5.99,0.0155,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,IAD -> DTW,942,-15.0,1349.0,19.99,0.0042,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,IAD -> MGW,19,-14.0,278.0,61.37,0.0,12
OO,IAH -> ABQ,142,-11.0,330.0,21.51,0.0423,"1,10,12,5,6,7,8,9"
OO,IAH -> ATL,110,-9.0,243.0,7.81,0.0,"10,11,12,8,9"
OO,IAH -> BHM,287,-11.0,244.0,18.86,0.0453,"1,10,11,12,2,3,5,6,7,8,9"
OO,IAH -> BNA,549,-10.0,930.0,21.48,0.0255,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,IAH -> BRO,319,-17.0,807.0,28.16,0.0376,"10,3,5,6,7,8,9"
OO,IAH -> BTR,164,-10.0,931.0,31.61,0.0244,"1,10,11,12,2,3,6,7,8"
OO,IAH -> CLT,3,-3.0,11.0,6.0,0.0,"2,3"
OO,IAH -> CMH,1,0.0,0.0,0.0,0.0,5
OO,IAH -> COS,436,-12.0,819.0,16.65,0.0206,"1,10,11,12,3,4,5,6,7,8,9"
OO,IAH -> CRP,208,-14.0,722.0,13.53,0.0144,"10,11,12,2,3,4,6,7,8,9"
OO,IAH -> DCA,73,-12.0,183.0,10.67,0.0137,"2,3,4,5,6"
OO,IAH -> DFW,33,-10.0,103.0,6.36,0.0,"10,11,12,5"
OO,IAH -> DTW,9,-6.0,6.0,-2.44,0.0,"2,3,4,7"
OO,IAH -> HRL,84,-12.0,291.0,8.67,0.0357,"1,2,3,4,5"
OO,IAH -> JAX,21,-9.0,165.0,22.37,0.0952,"5,6"
OO,IAH -> LBB,92,-10.0,334.0,16.69,0.0326,"12,3,5"
OO,IAH -> LRD,1,-8.0,-8.0,-8.0,0.0,3
OO,IAH -> MCI,77,-12.0,150.0,12.53,0.0649,"10,12,5,6,7,8,9"
OO,IAH -> MOB,39,-11.0,1136.0,51.15,0.0,2
OO,IAH -> OKC,743,-11.0,847.0,21.13,0.0283,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,IAH -> ORF,1,-4.0,-4.0,-4.0,0.0,5
OO,IAH -> PIB,627,-18.0,363.0,12.04,0.0223,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,IAH -> PIT,2,-7.0,11.0,2.0,0.0,12
OO,IAH -> PNS,84,-11.0,134.0,11.0,0.0,"1,12,2,3,5"
OO,IAH -> PSP,60,-10.0,216.0,17.62,0.0,"3,4,5"
OO,IAH -> RDU,1,-2.0,-2.0,-2.0,0.0,7
OO,IAH -> SAT,183,-10.0,174.0,7.77,0.0328,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,IAH -> SHV,19,-10.0,50.0,-0.26,0.0,"11,12"
OO,IAH -> SLC,172,-11.0,380.0,17.32,0.0058,"1,10,11,12,2,3,4,5,6,7,8"
OO,IAH -> SRQ,6,-8.0,199.0,64.33,0.0,12
OO,IAH -> TVC,8,-9.0,118.0,19.63,0.0,"6,7,8"
OO,IAH -> XNA,206,-11.0,1084.0,19.21,0.0,"1,10,2,3,4,5,6,7,8"
OO,ICT -> DEN,816,-19.0,1087.0,18.82,0.0086,"1,10,11,12,3,4,5,6,7,8,9"
OO,ICT -> DFW,389,-18.0,489.0,19.91,0.018,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,IDA -> PHX,213,-20.0,1219.0,7.14,0.0,"1,11,12,2,3,4,5,6"
OO,ILM -> ORD,24,-21.0,120.0,8.67,0.0,"5,6,7,8"
OO,IND -> DTW,478,-16.0,1482.0,22.96,0.0042,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,IND -> LGA,24,-12.0,64.0,-0.71,0.0,"4,5"
OO,IND -> MSP,117,-17.0,319.0,10.55,0.0085,"1,10,2,3"
OO,IND -> ORD,411,-16.0,391.0,11.28,0.0195,"1,10,11,12,2,3,4,5,6,7,9"
OO,JAC -> DEN,498,-17.0,1435.0,3.6,0.006,"1,10,11,12,3,4,5,6,7,8,9"
OO,JAC -> LAX,378,-21.0,1310.0,18.21,0.0159,"1,10,11,12,2,3,4,6,7,8,9"
