Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
G4,SFB -> MDT,256,-20.0,513.0,12.13,0.0117,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SFB -> MLI,92,-18.0,389.0,5.84,0.0109,"1,10,11,12,2,3,4,5,6,7,8"
G4,SFB -> MOT,91,-15.0,1119.0,12.57,0.022,"1,10,11,12,2,3,4,5,6,7,8"
G4,SFB -> OKC,22,-18.0,372.0,25.95,0.0,"5,6,7,8"
G4,SFB -> PBG,149,-21.0,368.0,6.23,0.0067,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SFB -> PIA,109,-16.0,159.0,1.61,0.0092,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SFB -> PVU,68,-24.0,173.0,12.64,0.0147,"1,12,2,3,4,5,6,7,8"
G4,SFB -> RAP,67,-24.0,297.0,5.17,0.0149,"10,11,12,5,6,7,8,9"
G4,SFB -> SDF,132,-17.0,285.0,19.81,0.0227,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SFB -> SYR,90,-21.0,105.0,3.29,0.0,"1,11,12,2,3,4,5,6,7,8"
G4,SFB -> TRI,111,-24.0,284.0,22.76,0.027,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SFB -> TUL,106,-18.0,247.0,9.5,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SFB -> TYS,630,-28.0,401.0,12.04,0.0222,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SFB -> XNA,135,-19.0,120.0,5.19,0.0074,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SGF -> AZA,163,-22.0,424.0,4.45,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SGF -> LAS,116,-25.0,197.0,5.2,0.0086,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SGF -> PGD,91,-23.0,1350.0,20.64,0.044,"1,10,11,12,2,3,4,5,6,7,8"
G4,SGF -> PIE,169,-21.0,423.0,18.66,0.0178,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SGF -> SFB,154,-22.0,469.0,19.98,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SHV -> SFB,22,-12.0,123.0,27.15,0.0909,"5,6,7,8"
G4,SHV -> VPS,22,-15.0,382.0,26.23,0.0,"5,6,7,8"
G4,SNA -> AUS,57,-17.0,115.0,13.14,0.0175,"1,2,3,4,5,6,7,8"
G4,SNA -> GEG,34,-18.0,101.0,7.76,0.0,"6,7,8,9"
G4,SNA -> IDA,104,-22.0,1183.0,38.97,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SNA -> MSO,26,-15.0,42.0,2.87,0.1154,"5,6,7,8"
G4,SRQ -> ABE,106,-27.0,1067.0,20.0,0.0377,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SRQ -> AUS,33,-24.0,162.0,31.41,0.0303,"1,11,12,5,6,7,8"
G4,SRQ -> AVL,121,-26.0,904.0,23.97,0.0744,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SRQ -> BLV,89,-20.0,397.0,-0.22,0.0449,"1,10,11,12,2,3,4,5,6,7,8"
G4,SRQ -> BOS,117,-20.0,104.0,-6.28,0.0513,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SRQ -> BWI,28,-19.0,40.0,-6.0,0.0,"1,2,3,4"
G4,SRQ -> FNT,158,-31.0,331.0,6.86,0.0253,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SRQ -> FWA,92,-24.0,257.0,-4.94,0.0326,"1,10,11,12,2,3,4,5,6,7"
G4,SRQ -> IAD,94,-23.0,337.0,0.79,0.0319,"1,10,11,12,2,3,4,5,6,7,8"
G4,SRQ -> LCK,109,-24.0,323.0,1.15,0.0275,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SRQ -> MDT,91,-22.0,242.0,-0.37,0.022,"1,10,11,12,2,3,4,5,6,7,8"
G4,SRQ -> PBG,60,-27.0,156.0,-8.07,0.0833,"10,11,12,6,7,8,9"
G4,SRQ -> PIA,100,-25.0,156.0,-6.95,0.04,"1,10,11,12,2,3,4,5,6,7,8"
G4,SRQ -> PIT,144,-30.0,1048.0,8.47,0.0417,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SRQ -> PSM,12,-19.0,49.0,-4.64,0.0833,"11,12"
G4,SRQ -> SBN,96,-28.0,327.0,1.14,0.0313,"1,10,11,12,2,3,4,5,6,7,8"
G4,SRQ -> SDF,71,-26.0,160.0,6.04,0.0,"1,11,12,2,3,4,5,6,7"
G4,STC -> PGD,42,-34.0,1037.0,36.05,0.0,"1,11,12,2,3,4"
G4,SWF -> FLL,14,-15.0,54.0,0.64,0.0,"11,12"
G4,SWF -> MYR,146,-30.0,922.0,15.1,0.0274,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SWF -> PIE,108,-24.0,978.0,23.18,0.0185,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SYR -> BNA,165,-27.0,1017.0,22.17,0.0182,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,SYR -> MYR,38,-23.0,291.0,12.97,0.0,"4,5,6,7,8"
G4,SYR -> PGD,59,-20.0,343.0,21.55,0.0169,"1,11,12,2,3,4,5"
G4,SYR -> SFB,91,-28.0,316.0,16.0,0.011,"1,11,12,2,3,4,5,6,7,8"
G4,SYR -> SRQ,89,-21.0,411.0,13.64,0.0225,"1,10,11,12,2,3,4,5,6,7,8"
G4,TOL -> AZA,21,-30.0,201.0,8.95,0.0,"1,2,3,4"
G4,TOL -> PIE,123,-31.0,295.0,7.38,0.0163,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,TUL -> LAS,105,-24.0,295.0,8.75,0.0095,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,TUL -> LAX,105,-19.0,682.0,14.38,0.0095,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,TUL -> PIE,56,-23.0,266.0,5.11,0.0,"1,2,3,4,5,6,7,8"
G4,TUL -> SFB,106,-26.0,1279.0,23.96,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,TUL -> VPS,36,-39.0,938.0,43.72,0.0,"5,6,7,8"
G4,TVC -> AZA,15,-7.0,106.0,19.87,0.0,"6,7,8"
G4,TVC -> PIE,103,-25.0,169.0,13.13,0.0097,"1,10,11,12,2,3,4,5,6,7,8"
G4,TVC -> SFB,93,-26.0,1071.0,32.13,0.0215,"1,10,11,12,2,3,4,5,6,7,8"
G4,TYS -> BOS,111,-15.0,137.0,-1.96,0.0,"1,10,11,12,3,4,5,6,7,8,9"
G4,TYS -> DEN,61,-20.0,162.0,-1.69,0.0,"1,10,11,12,5,6,7,8,9"
G4,TYS -> EWR,154,-21.0,225.0,1.0,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,TYS -> HOU,55,-12.0,1288.0,31.5,0.0545,"1,10,11,12,5,6,7,8"
G4,TYS -> LAS,112,-24.0,479.0,16.72,0.0089,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,TYS -> MDW,56,-16.0,1395.0,28.45,0.0179,"10,11,12,5,6,7,8,9"
G4,TYS -> PBI,5,-3.0,54.0,12.6,0.0,1
G4,TYS -> PGD,194,-23.0,972.0,17.4,0.0361,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,TYS -> SBN,58,-23.0,86.0,-1.91,0.0345,"10,11,12,6,7,8,9"
G4,USA -> PIE,215,-24.0,847.0,19.46,0.0233,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,VPS -> BOS,27,-12.0,281.0,19.48,0.0,"3,4,5,6,7,8"
G4,VPS -> DSM,11,-12.0,64.0,3.09,0.0,"6,7,8"
G4,VPS -> EVV,22,-20.0,56.0,1.95,0.0455,"5,6,7,8"
G4,VPS -> EWR,97,-15.0,453.0,11.24,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,VPS -> ICT,70,-25.0,270.0,6.83,0.0143,"2,3,4,5,6,7,8,9"
G4,VPS -> MEM,24,-14.0,126.0,8.22,0.0417,"5,6,7,8"
G4,VPS -> PIT,49,-16.0,186.0,14.31,0.0204,"4,5,6,7,8"
G4,VPS -> SGF,55,-19.0,150.0,-1.96,0.0364,"10,5,6,7,8,9"
G4,VPS -> SHV,22,-21.0,313.0,10.73,0.0,"5,6,7,8"
G4,XNA -> AZA,51,-17.0,1355.0,35.31,0.0,"1,11,12,2,3,4,5"
G4,XNA -> FLL,81,-19.0,1119.0,58.31,0.0,"1,11,12,2,3,4,5,6,7,8"
G4,XNA -> PIE,66,-26.0,244.0,13.84,0.0303,"1,2,3,4,5,6,7,8"
G4,XNA -> SFB,135,-19.0,272.0,18.17,0.0074,"1,10,11,12,2,3,4,5,6,7,8,9"
G4,XNA -> VPS,194,-24.0,195.0,6.29,0.0155,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,AUS -> HNL,166,-17.0,1729.0,32.15,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> AUS,166,-14.0,132.0,6.01,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> ITO,4604,-15.0,222.0,4.09,0.0111,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> JFK,366,-14.0,165.0,13.07,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> KOA,5853,-15.0,389.0,3.48,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> LGB,366,-15.0,170.0,3.88,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> OAK,366,-15.0,460.0,11.93,0.0164,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> OGG,7614,-13.0,184.0,3.54,0.0106,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> ONT,367,-12.0,383.0,12.93,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> PPG,125,-9.0,383.0,14.4,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> SAN,366,-11.0,300.0,12.2,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> SFO,395,-13.0,562.0,28.14,0.0253,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,HNL -> SLC,231,-15.0,230.0,2.3,0.0,"10,11,12,5,6,7,8,9"
HA,HNL -> SMF,367,-14.0,302.0,11.35,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,ITO -> HNL,4603,-23.0,266.0,3.9,0.0113,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,KOA -> HNL,5855,-16.0,501.0,3.1,0.0101,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,KOA -> LIH,366,-19.0,411.0,-1.71,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,KOA -> SMF,95,-17.0,110.0,0.44,0.0105,"10,11,12,5,6,7,8,9"
HA,LAS -> OGG,366,-20.0,1182.0,22.92,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,LAX -> HNL,1224,-18.0,1052.0,19.41,0.0155,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,LAX -> LIH,366,-14.0,189.0,1.23,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,LAX -> OGG,368,-14.0,601.0,5.35,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,LGB -> OGG,297,-21.0,740.0,0.49,0.0067,"10,11,12,3,4,5,6,7,8,9"
HA,LIH -> OAK,366,-16.0,186.0,8.41,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,LIH -> SMF,127,-18.0,449.0,2.72,0.0079,"10,11,12,5,6,7,8,9"
HA,OAK -> HNL,366,-16.0,368.0,4.68,0.0191,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,OAK -> OGG,277,-20.0,123.0,-4.24,0.0181,"1,10,11,12,2,3,5,6,7,8,9"
HA,OGG -> ITO,325,-11.0,124.0,6.53,0.0031,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,OGG -> KOA,1101,-17.0,397.0,3.22,9.0E-4,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,OGG -> LAS,366,-25.0,459.0,6.64,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,OGG -> LAX,366,-13.0,329.0,10.47,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,OGG -> LIH,1098,-14.0,158.0,3.12,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,OGG -> OAK,277,-21.0,443.0,6.76,0.0253,"1,10,11,12,2,3,5,6,7,8,9"
HA,OGG -> SFO,362,-13.0,207.0,6.63,0.0166,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,ONT -> HNL,368,-21.0,940.0,7.9,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,PDX -> OGG,368,-22.0,1101.0,8.8,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,SAN -> OGG,349,-20.0,952.0,10.97,0.0086,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,SEA -> OGG,371,-22.0,1005.0,13.45,0.0323,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,SJC -> HNL,358,-18.0,138.0,-0.36,0.0112,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,SJC -> OGG,327,-24.0,276.0,-0.39,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
HA,SMF -> HNL,367,-13.0,1051.0,15.85,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ABI -> DFW,1757,-24.0,486.0,7.26,0.0085,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ABQ -> DFW,399,-17.0,371.0,8.12,0.01,"10,11,12,4,5,6,7,8,9"
MQ,ABQ -> PHX,406,-13.0,501.0,3.45,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ACK -> ORD,11,3.0,202.0,39.27,0.0,"6,7,8"
MQ,AGS -> AUS,3,7.0,41.0,29.33,0.0,4
MQ,AGS -> CLT,3,-5.0,0.0,-2.33,0.0,4
MQ,AGS -> DCA,3,13.0,72.0,44.0,0.0,4
MQ,AGS -> DFW,162,-13.0,222.0,7.77,0.0309,"1,10,11,12,4,5,6,9"
MQ,AGS -> MIA,9,-10.0,44.0,3.67,0.0,4
MQ,ATL -> DCA,5,-9.0,43.0,12.6,0.0,"4,5"
MQ,ATL -> DFW,69,-12.0,313.0,14.15,0.029,"12,2,3,4,5,6,7,8"
MQ,ATL -> ORD,317,-13.0,1546.0,17.45,0.0095,"1,11,12,2,3,4,5,6,9"
MQ,ATW -> DFW,209,-12.0,596.0,7.71,0.0048,"10,11,12,6,7,8,9"
MQ,AUS -> BNA,271,-13.0,118.0,4.78,0.0148,"1,10,11,2,3,4,5,6,7,8,9"
MQ,AUS -> BZN,1,34.0,34.0,34.0,0.0,1
MQ,AUS -> CLT,29,-9.0,160.0,18.21,0.0,"3,4"
MQ,AUS -> DFW,733,-18.0,694.0,14.49,0.015,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,AUS -> IAD,26,-12.0,143.0,5.2,0.0385,1
MQ,AUS -> IND,152,-11.0,320.0,25.83,0.0263,"1,2,4,5,6,7,8"
MQ,AUS -> JAX,7,6.0,38.0,19.14,0.0,1
MQ,AUS -> LAS,26,-13.0,130.0,9.35,0.0,"6,7,8"
MQ,AUS -> LEX,1,-10.0,-10.0,-10.0,0.0,11
MQ,AUS -> MEM,7,-8.0,176.0,26.57,0.0,1
MQ,AUS -> MIA,85,-9.0,97.0,12.06,0.0,"1,12,2,3,4"
MQ,AUS -> MSY,175,-12.0,124.0,7.44,0.0114,"1,10,4,5,6,7,8,9"
MQ,AUS -> PHX,30,-11.0,6.0,-3.87,0.0,"11,8,9"
MQ,AUS -> PSP,62,-12.0,178.0,10.8,0.0484,"1,2,4,5"
MQ,AUS -> RDU,243,-13.0,194.0,19.91,0.0206,"1,10,11,2,4,5,6,7,8,9"
MQ,AUS -> RSW,27,-12.0,147.0,8.93,0.0,1
MQ,AUS -> SDF,2,2.0,30.0,16.0,0.0,5
MQ,AUS -> VPS,9,-8.0,48.0,6.44,0.0,"6,7,8"
MQ,AUS -> XNA,2,-9.0,-4.0,-6.5,0.0,11
MQ,AVL -> DCA,95,-13.0,353.0,35.37,0.0632,"1,2,6,7,8"
MQ,AVL -> DFW,350,-12.0,660.0,21.94,0.0229,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,AVL -> ORD,277,-20.0,386.0,23.76,0.0253,"10,11,6,7,8,9"
MQ,BGR -> DCA,71,-12.0,60.0,2.13,0.0423,"10,11,6,7,8"
MQ,BHM -> CLT,239,-14.0,253.0,3.38,0.0084,"10,11,6,7,8,9"
MQ,BHM -> DFW,1244,-13.0,923.0,11.0,0.0096,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,BHM -> ORD,300,-14.0,189.0,5.75,0.0067,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,BIL -> PHX,149,-13.0,643.0,3.23,0.0,"1,11,12,2,3,4"
MQ,BMI -> DFW,729,-21.0,781.0,8.51,0.0165,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,BNA -> MIA,594,-12.0,603.0,14.14,0.0219,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,BNA -> ORD,748,-14.0,261.0,11.26,0.0187,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,BOI -> PHX,266,-12.0,314.0,6.65,0.0038,"1,11,12,2,3,4,5,6"
MQ,BOS -> CMH,281,-14.0,269.0,14.09,0.0178,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,BOS -> HHH,15,-10.0,90.0,8.13,0.0,"4,5,6,7"
MQ,BOS -> IND,122,-12.0,453.0,15.57,0.0246,"1,12,2,3,4,5,6"
MQ,BOS -> MSN,1,-5.0,-5.0,-5.0,0.0,8
MQ,BOS -> MYR,13,-12.0,49.0,-1.0,0.0,"6,7,8"
MQ,BPT -> DFW,188,-13.0,445.0,16.86,0.0213,"1,2,3,4"
MQ,BTR -> DFW,939,-13.0,542.0,14.13,0.0213,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,BUF -> DFW,5,-3.0,15.0,1.6,0.0,"10,9"
MQ,BUF -> ORD,491,-12.0,502.0,6.84,0.0102,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,BUR -> PHX,47,-12.0,1758.0,42.34,0.0,"10,11,12"
MQ,BWI -> ORD,382,-13.0,328.0,2.76,0.0105,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,BZN -> AUS,1,30.0,30.0,30.0,0.0,1
MQ,BZN -> DFW,28,-10.0,137.0,7.36,0.0,"10,9"
MQ,BZN -> ORD,39,-12.0,72.0,4.46,0.0,"10,11,12"
MQ,CAE -> DCA,15,-10.0,57.0,3.0,0.0,"6,7,8,9"
MQ,CHA -> DFW,1073,-18.0,1141.0,17.26,0.0186,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CHS -> CLT,40,-12.0,351.0,10.38,0.0,"11,12"
MQ,CHS -> DCA,49,-14.0,153.0,0.73,0.0,"10,11,12,2,3,4,5,9"
MQ,CHS -> DFW,257,-13.0,326.0,7.85,0.0156,"1,10,11,12,2,4,5,6,7,8,9"
MQ,CID -> MIA,21,-13.0,15.0,-3.0,0.1429,"1,11,12,2,3"
MQ,CID -> ORD,621,-15.0,331.0,8.21,0.0193,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CID -> PHX,221,-13.0,189.0,1.92,0.0,"10,12,4,5,6,7,8,9"
MQ,CLE -> MIA,75,-9.0,517.0,12.72,0.0,"10,11,12,9"
MQ,CLE -> ORD,505,-13.0,267.0,8.05,0.0119,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CLL -> DFW,828,-19.0,871.0,10.79,0.0217,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CLL -> ORD,2,-12.0,-10.0,-11.0,0.0,"8,9"
MQ,CLT -> ACK,11,-4.0,25.0,3.18,0.0,"6,7,8"
MQ,CLT -> AGS,3,-1.0,6.0,1.67,0.0,4
MQ,CLT -> ATL,136,-6.0,171.0,16.05,0.0368,"1,12,5,6,7,8,9"
MQ,CLT -> ATW,365,-6.0,858.0,18.7,0.0192,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CLT -> AUS,29,-6.0,100.0,9.03,0.0,"3,4"
MQ,CLT -> AVL,306,-8.0,259.0,10.94,0.0098,"1,11,12,2,3,4,5,6"
MQ,CLT -> BNA,25,-7.0,70.0,5.84,0.0,"10,11"
MQ,CLT -> BUF,1,44.0,44.0,44.0,0.0,5
MQ,CLT -> CHA,62,-8.0,179.0,24.95,0.0645,"1,2,6,7,8"
MQ,CLT -> CHS,40,-4.0,91.0,6.53,0.0,"11,12"
MQ,CLT -> ECP,78,-7.0,204.0,18.4,0.0,"1,2,4,5,6,7"
MQ,CLT -> GPT,60,-7.0,245.0,41.6,0.05,"5,6"
MQ,CLT -> GSO,91,-6.0,201.0,17.89,0.022,"1,12,2,5,6"
MQ,CLT -> HHH,966,-10.0,249.0,9.24,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CLT -> ILM,59,-6.0,146.0,4.14,0.0169,"10,11,6,8,9"
MQ,CLT -> LEX,69,-7.0,373.0,21.27,0.029,"1,2,4,5,6,7"
MQ,CLT -> LIT,416,-5.0,1493.0,27.57,0.012,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CLT -> MVY,11,-4.0,181.0,17.18,0.0,"6,7,8"
MQ,CLT -> MYR,32,-5.0,176.0,7.03,0.0,"4,5"
MQ,CLT -> SAV,159,-8.0,339.0,15.14,0.0126,"1,11,12,2,5,6"
MQ,CLT -> SDF,57,-5.0,86.0,5.66,0.0175,"1,2,7,8,9"
MQ,CLT -> SGF,464,-8.0,847.0,19.82,0.0043,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CLT -> TLH,410,-9.0,231.0,12.36,0.0244,"1,10,11,2,4,5,6,7,8,9"
MQ,CLT -> TUL,32,-4.0,119.0,13.31,0.0,"4,5"
MQ,CMH -> CLT,19,-8.0,51.0,1.68,0.0,"2,3"
MQ,CMH -> DFW,486,-13.0,763.0,7.07,0.0021,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CMH -> MIA,805,-13.0,386.0,7.61,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,COS -> DFW,355,-18.0,1336.0,15.64,0.0028,"1,10,11,2,3,4,5,6,7,8,9"
MQ,COU -> DFW,1095,-30.0,1000.0,12.18,0.0237,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,COU -> ORD,583,-14.0,411.0,13.61,0.0137,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CVG -> BOS,364,-13.0,465.0,6.3,0.011,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CVG -> CLT,1,15.0,15.0,15.0,0.0,5
MQ,CVG -> DCA,244,-11.0,286.0,8.56,0.0041,"1,10,11,2,3,4,5,6,7,8,9"
MQ,CVG -> DFW,42,-10.0,104.0,10.43,0.0,"1,11,12,2,3,4"
MQ,CVG -> MIA,890,-16.0,749.0,12.85,0.0067,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,CVG -> ORD,1136,-13.0,801.0,15.59,0.007,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,DAB -> DCA,7,-6.0,66.0,21.57,0.0,"2,3"
MQ,DAB -> DFW,2,-10.0,-6.0,-8.0,0.0,2
MQ,DCA -> AGS,3,-2.0,23.0,8.0,0.0,4
MQ,DCA -> ALB,37,-10.0,96.0,4.68,0.0,"4,5,6,7"
MQ,DCA -> BGR,71,-9.0,159.0,16.74,0.0704,"10,11,6,7,8"
MQ,DCA -> BNA,33,-13.0,191.0,5.45,0.0,"10,9"
MQ,DCA -> BTV,140,-10.0,217.0,6.4,0.0071,"10,11,12,6,7,8,9"
MQ,DCA -> CAE,15,-11.0,86.0,12.07,0.0667,"6,7,8"
MQ,DCA -> CHA,106,-10.0,855.0,35.44,0.0189,"10,6,7,8,9"
MQ,DCA -> CMH,375,-13.0,880.0,16.49,0.0133,"1,10,11,12,2,3,4,5,6,8,9"
MQ,DCA -> DAB,7,-8.0,79.0,8.86,0.0,"2,3"
MQ,DCA -> DSM,47,-10.0,222.0,14.26,0.0,"10,5,6,8,9"
MQ,DCA -> DTW,29,-9.0,255.0,18.68,0.0345,"1,10,9"
MQ,DCA -> ECP,79,-10.0,201.0,12.32,0.0127,"5,6,7,8"
MQ,DCA -> EYW,114,-13.0,237.0,11.58,0.0,"1,11,12,2,4,5"
MQ,DCA -> GSO,84,-12.0,541.0,4.51,0.0238,"1,11,12,2,4,5"
MQ,DCA -> HHH,108,-12.0,62.0,2.3,0.0278,"5,6,7,8,9"
MQ,DCA -> IND,12,-7.0,54.0,2.17,0.0,12
MQ,DCA -> MHT,8,-7.0,28.0,3.25,0.0,"10,8,9"
MQ,DCA -> MYR,9,-10.0,-1.0,-4.78,0.0,"10,9"
MQ,DCA -> OKC,4,-11.0,0.0,-5.0,0.0,11
MQ,DCA -> ORF,26,-7.0,333.0,33.54,0.0,"5,6"
MQ,DCA -> PIT,154,-10.0,168.0,11.78,0.013,"1,2,3,4,5,6"
MQ,DCA -> PNS,24,-7.0,233.0,25.92,0.0,"8,9"
MQ,DCA -> PVD,10,-8.0,18.0,1.9,0.0,"4,5,7,8,9"
MQ,DCA -> PWM,33,-12.0,168.0,12.0,0.0,"10,11,8"
MQ,DCA -> RDU,152,-11.0,840.0,14.83,0.0066,"1,11,12,2,3,4,5,6,7,8"
MQ,DCA -> ROC,140,-10.0,167.0,7.96,0.0071,"10,11,12,6,7,8,9"
MQ,DCA -> SDF,35,-9.0,13.0,-2.82,0.0286,"10,5,9"
MQ,DCA -> SYR,57,-8.0,88.0,12.44,0.0,"10,11,12,8,9"
MQ,DCA -> TLH,209,-13.0,870.0,21.25,0.0191,"1,10,11,12,2,4,5,6,7,8"
MQ,DEN -> DFW,75,-11.0,435.0,15.93,0.0,"11,12,6,7,8"
MQ,DEN -> PHX,104,-11.0,272.0,12.96,0.0,"10,11,12,7,8,9"
MQ,DFW -> ABI,1757,-14.0,493.0,11.26,0.0085,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,DFW -> ABQ,401,-14.0,254.0,7.98,0.01,"10,11,12,4,5,6,7,8,9"
MQ,DFW -> ATW,210,-11.0,286.0,11.63,0.0048,"10,11,12,6,7,8,9"
MQ,DFW -> AUS,734,-11.0,269.0,9.61,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,DFW -> AVL,351,-12.0,716.0,31.53,0.0199,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,DFW -> BIL,642,-13.0,273.0,11.72,0.0031,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,DFW -> BMI,729,-12.0,328.0,8.29,0.0165,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,DFW -> BNA,161,-10.0,148.0,7.06,0.0311,"1,11,12,2,3,4,5,6,7,8"
MQ,DFW -> BPT,188,-12.0,515.0,13.08,0.0213,"1,2,3,4"
MQ,DFW -> BZN,28,-7.0,138.0,7.14,0.0,"10,9"
MQ,DFW -> CHS,258,-12.0,241.0,9.06,0.0155,"1,10,11,12,2,4,5,6,7,8,9"
MQ,DFW -> CID,316,-12.0,286.0,8.66,0.0222,"1,11,12,2,3,4,5,6,7,8,9"
MQ,DFW -> CMI,725,-12.0,363.0,12.97,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,DFW -> CVG,41,-8.0,139.0,10.49,0.0,"1,11,12,2,3,4"
