Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
OH,ALB -> DCA,2128,-22.0,1394.0,16.33,0.0291,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,ATL -> CLT,2530,-14.0,932.0,14.88,0.0134,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,ATL -> PHL,750,-18.0,1089.0,16.23,0.0,"1,10,11,12,2,3,4,5,9"
OH,AUS -> PHL,50,-12.0,162.0,9.28,0.0,"3,4"
OH,AVL -> DCA,946,-31.0,977.0,13.64,0.0127,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,BDL -> CLT,2,-3.0,-3.0,-3.0,0.0,5
OH,BDL -> PHL,652,-16.0,1148.0,11.7,0.0337,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,BGR -> DCA,1130,-21.0,1233.0,11.5,0.0319,"1,10,11,12,2,3,4,5,6,8,9"
OH,BGR -> PHL,366,-14.0,168.0,5.81,0.0328,"10,11,4,5,6,7,8,9"
OH,BHM -> DCA,1684,-22.0,1453.0,12.14,0.0238,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,BTV -> DCA,1688,-21.0,1557.0,17.57,0.019,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,BUF -> CLT,12,-6.0,314.0,60.4,0.1667,"1,2"
OH,BUF -> DCA,1510,-17.0,1322.0,17.46,0.0225,"1,10,11,12,2,3,6,7,8,9"
OH,BUF -> PHL,280,-14.0,280.0,19.37,0.0357,"1,10,2,7,8,9"
OH,CAE -> DCA,1952,-18.0,960.0,11.48,0.0205,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CAK -> CLT,2574,-16.0,1534.0,13.03,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CHA -> CLT,1834,-26.0,552.0,10.26,0.0076,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CHA -> DCA,382,-24.0,581.0,11.24,0.0262,"1,10,11,12,2,3,4,5,6"
OH,CHA -> DFW,726,-18.0,519.0,17.6,0.0083,"10,11,12,2,3,4,6,7,8,9"
OH,CHS -> DCA,1710,-19.0,869.0,7.0,0.0292,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CID -> DCA,1088,-21.0,1653.0,14.37,0.0386,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLE -> PHL,1048,-16.0,1456.0,15.7,0.0134,"10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> ABE,2332,-12.0,1447.0,15.39,0.0111,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> AGS,2030,-11.0,1012.0,30.42,0.0365,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> ALB,206,-7.0,210.0,21.63,0.0388,"1,2,3,6,7,8,9"
OH,CLT -> ATL,2532,-11.0,920.0,10.28,0.0111,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> AVP,478,-11.0,309.0,7.61,0.0042,"1,12,2,3,4,5,6,7,8"
OH,CLT -> BDL,2,6.0,6.0,6.0,0.0,5
OH,CLT -> BHM,3900,-13.0,894.0,10.15,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> BNA,2320,-12.0,390.0,8.42,0.0095,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> BTR,1808,-14.0,873.0,13.73,0.0133,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> BWI,54,-8.0,82.0,5.74,0.0,"12,2,3,4,5,8"
OH,CLT -> CHO,126,-8.0,195.0,4.11,0.0,"10,11,3,4"
OH,CLT -> CHS,1470,-10.0,908.0,10.01,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> CVG,2004,-10.0,677.0,15.09,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> DAB,2168,-11.0,959.0,9.74,0.0277,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> ECP,1630,-12.0,298.0,8.74,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> GNV,1152,-12.0,261.0,12.93,0.0382,"1,10,11,12,4,5,6,7,8,9"
OH,CLT -> GSO,3640,-12.0,644.0,7.61,0.0071,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> GSP,4890,-11.0,981.0,10.84,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> IAD,3312,-21.0,559.0,12.17,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> IND,10,-7.0,35.0,1.8,0.0,11
OH,CLT -> LFT,732,-12.0,696.0,24.19,0.0191,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> LIT,826,-17.0,1129.0,12.44,0.0073,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> MKE,310,-12.0,177.0,13.54,0.0387,"1,12,2,3,4,5,6,7"
OH,CLT -> MLB,2270,-12.0,672.0,10.51,0.0211,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> MLI,1442,-13.0,952.0,14.91,0.0166,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> MSN,632,-9.0,294.0,9.53,0.0,"10,11,12,5,6,7,8,9"
OH,CLT -> OAJ,1892,-12.0,546.0,15.68,0.0201,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> OMA,180,-9.0,146.0,3.88,0.0111,"10,11,12,9"
OH,CLT -> ORF,2488,-9.0,680.0,14.08,0.0072,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> PNS,3022,-12.0,921.0,17.39,0.0046,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> PVD,110,-8.0,563.0,23.47,0.0,"11,12,6,8"
OH,CLT -> PWM,124,-9.0,101.0,3.84,0.0,"4,5,6"
OH,CLT -> RIC,766,-9.0,279.0,6.58,0.0104,"10,11,12,4,5,6,7,8"
OH,CLT -> ROA,440,-13.0,263.0,5.17,0.0136,"1,10,11,12,2,4,5,6"
OH,CLT -> SDF,1532,-12.0,680.0,9.85,0.0052,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> SGF,1644,-11.0,360.0,11.07,0.0073,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> SHV,1670,-18.0,548.0,10.31,0.0096,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> STL,2,74.0,74.0,74.0,0.0,12
OH,CLT -> TRI,190,-13.0,204.0,0.22,0.0,"1,10,11,12,2"
OH,CLT -> TUL,774,-11.0,229.0,9.13,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> TVC,304,-9.0,155.0,4.28,0.0,"10,11,6,7,8,9"
OH,CLT -> TYS,4296,-12.0,1182.0,11.19,0.0102,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CLT -> XNA,160,-8.0,89.0,2.01,0.0,"1,10,11,12,4,5,6,8"
OH,CMH -> CLT,1454,-18.0,1247.0,17.34,0.0069,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CMH -> OMA,2,-11.0,-11.0,-11.0,0.0,10
OH,CMH -> PHL,866,-19.0,1458.0,12.82,0.0139,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,CVG -> CLT,2004,-13.0,1548.0,19.33,0.008,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DAB -> CLT,2166,-19.0,1095.0,8.95,0.0286,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DAY -> CLT,2738,-17.0,498.0,8.93,7.0E-4,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> ALB,2128,-14.0,1093.0,13.87,0.0367,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> AVL,942,-15.0,319.0,4.09,0.0106,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> BHM,1682,-14.0,1416.0,16.64,0.0226,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> BTR,612,-15.0,465.0,28.2,0.0163,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> BTV,1690,-14.0,294.0,10.92,0.0225,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> BUF,1510,-18.0,601.0,17.36,0.0331,"1,10,11,12,2,3,6,7,8,9"
OH,DCA -> CAE,1952,-15.0,571.0,11.2,0.0184,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> CAK,726,-13.0,883.0,26.96,0.0193,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> CHA,382,-13.0,217.0,9.47,0.0157,"1,10,11,12,2,3,4,5,6"
OH,DCA -> CID,1088,-17.0,803.0,10.51,0.046,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> CLE,1962,-16.0,1131.0,10.32,0.0183,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> CLT,1422,-12.0,344.0,11.14,0.0014,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> DAB,38,-13.0,120.0,11.11,0.0,"2,3,4,5"
OH,DCA -> DAY,2232,-15.0,659.0,13.6,0.017,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> DSM,950,-17.0,713.0,12.25,0.0189,"1,10,11,12,2,3,4,5,6,8,9"
OH,DCA -> ECP,318,-14.0,211.0,7.16,0.0063,"10,11,2,3,4,5,6,7,8,9"
OH,DCA -> GRR,1378,-14.0,639.0,16.07,0.0174,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> GSO,1336,-17.0,958.0,16.34,0.0284,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> GSP,1950,-15.0,932.0,14.33,0.0215,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> HSV,2404,-17.0,686.0,11.54,0.0216,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> ICT,228,-12.0,191.0,13.23,0.0,"10,11,12,8,9"
OH,DCA -> ILM,1060,-18.0,480.0,11.46,0.0151,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> IND,198,-12.0,241.0,11.27,0.0303,"1,11,12,2,3,4,5,7"
OH,DCA -> JAN,602,-18.0,752.0,17.08,0.0399,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> JAX,1288,-14.0,484.0,6.56,0.0171,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> LAN,588,-14.0,874.0,16.26,0.0238,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> MGM,588,-16.0,367.0,16.85,0.0238,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> MKE,1322,-14.0,420.0,12.44,0.0197,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> MSP,824,-14.0,464.0,18.41,0.0097,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> OKC,162,-12.0,300.0,17.21,0.0123,"1,10,11,12,2,3,5,6,8,9"
OH,DCA -> ORF,2410,-13.0,1074.0,13.52,0.0166,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> PIT,852,-35.0,412.0,9.6,0.0188,"1,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> RDU,1218,-13.0,370.0,7.88,0.0131,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DCA -> SRQ,10,-12.0,82.0,10.4,0.0,"1,5,6"
OH,DCA -> SYR,416,-13.0,229.0,13.02,0.0048,"1,10,11,12,2,3,4,5,7,8,9"
OH,DCA -> TLH,250,-13.0,654.0,15.05,0.024,"10,12,2,3,4,6,7,8,9"
OH,DCA -> VPS,616,-13.0,271.0,8.16,0.0065,"1,10,11,12,2,3,4,6,7,8,9"
OH,DFW -> BTR,1418,-12.0,980.0,21.12,0.0197,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DFW -> CHA,726,-11.0,703.0,12.36,0.011,"10,11,12,2,3,4,6,7,8,9"
OH,DFW -> ECP,148,-13.0,634.0,24.55,0.0,"1,10,7,8,9"
OH,DFW -> FAY,126,-11.0,120.0,7.52,0.0159,"1,2,3"
OH,DFW -> GPT,542,-12.0,630.0,16.98,0.0148,"1,10,11,12,3,4,5,6,7,8,9"
OH,DFW -> ICT,406,-13.0,776.0,16.86,0.0099,"11,12,8,9"
OH,DFW -> ILM,68,-10.0,234.0,25.44,0.0588,"12,2,3,5,6"
OH,DFW -> LFT,1444,-12.0,983.0,17.21,0.0457,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,DFW -> MEM,202,-11.0,456.0,11.13,0.0396,"10,12,4,5,6,9"
OH,DFW -> MSY,92,-12.0,255.0,11.11,0.0,"10,11,6,7,8"
OH,DFW -> SAV,58,-5.0,120.0,9.48,0.0,"8,9"
OH,DFW -> SGF,310,-10.0,920.0,14.49,0.0065,"1,10,11,3,4,5,6,8,9"
OH,DFW -> SHV,1760,-12.0,984.0,19.68,0.0318,"1,11,12,2,3,4,5,6,7,8,9"
OH,DFW -> STL,60,-8.0,260.0,23.87,0.0,"10,11,12"
OH,DFW -> TUL,588,-14.0,1447.0,14.38,0.0238,"1,11,12,2,3,4,5"
OH,DFW -> TYS,518,-12.0,1150.0,24.98,0.0039,"1,10,11,12,3,4,5,6,7,8,9"
OH,DFW -> VPS,20,-7.0,220.0,40.44,0.1,12
OH,DTW -> CLT,12,-14.0,27.0,-1.83,0.0,"4,5,6,7"
OH,DTW -> DCA,1414,-15.0,1386.0,10.51,0.0141,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,ECP -> CLT,1626,-25.0,1656.0,14.01,0.0098,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,ECP -> DFW,152,-18.0,702.0,29.63,0.0,"1,10,12,7,8,9"
OH,ECP -> PHL,26,-16.0,183.0,32.69,0.0,"6,7,8"
OH,EVV -> CLT,44,-18.0,323.0,9.36,0.0,10
OH,FAY -> CLT,1154,-18.0,845.0,8.37,0.0139,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,FAY -> DFW,128,-13.0,229.0,6.92,0.0156,"1,2,3"
OH,FWA -> CLT,334,-13.0,240.0,10.01,0.0,"10,11,12"
OH,GNV -> CLT,1150,-23.0,487.0,6.5,0.0417,"1,10,11,12,4,5,6,7,8,9"
OH,GNV -> DFW,342,-17.0,1481.0,52.57,0.0351,"10,12,4,5,6,7,8,9"
OH,GRR -> DCA,1378,-18.0,1089.0,16.46,0.029,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,GRR -> PHL,62,-22.0,52.0,-5.52,0.0,"1,2,3,6,7"
OH,GSO -> CLT,3640,-16.0,808.0,6.35,0.0077,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,GSO -> PHL,112,-22.0,362.0,11.77,0.0,"10,5,6,8,9"
OH,GSP -> DCA,1950,-16.0,820.0,8.94,0.0215,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,GSP -> PHL,878,-13.0,436.0,5.33,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,HOU -> DFW,304,-15.0,1052.0,37.82,0.0724,"6,7,8"
OH,HPN -> CLT,2964,-23.0,961.0,15.41,0.0216,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,HPN -> DCA,2628,-20.0,1178.0,17.98,0.0274,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,HSV -> CLT,1944,-16.0,859.0,13.42,0.0154,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,HSV -> DCA,2402,-18.0,1522.0,21.02,0.02,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,HSV -> MSN,2,-6.0,-6.0,-6.0,0.0,9
OH,IAD -> CLT,3314,-15.0,1293.0,13.3,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,IAH -> DFW,4,9.0,109.0,59.0,0.0,12
OH,IAH -> PHL,72,-14.0,126.0,8.97,0.0,"11,12"
OH,ICT -> DFW,402,-16.0,1534.0,22.93,0.01,"11,12,8,9"
OH,ILM -> CLT,2572,-24.0,1478.0,8.89,0.0078,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,IND -> CLT,10,-8.0,-1.0,-4.8,0.0,11
OH,JAN -> CLT,1156,-18.0,700.0,14.78,0.0104,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,JAN -> DFW,908,-14.0,582.0,26.14,0.0286,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,JAX -> PHL,816,-26.0,1472.0,13.54,0.0147,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,LEX -> PHL,122,-20.0,136.0,-0.53,0.0492,"6,7,8"
OH,LFT -> CLT,732,-13.0,2131.0,16.19,0.0191,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,LFT -> DFW,1444,-14.0,1449.0,29.75,0.0429,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,LIT -> CLT,828,-15.0,2711.0,29.48,0.0097,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,MEM -> DCA,356,-13.0,452.0,11.65,0.0169,"1,10,11,12,2,3,5,6,7,8,9"
OH,MEM -> DFW,202,-12.0,466.0,32.67,0.0198,"10,12,4,5,6,9"
OH,MHT -> DCA,2428,-20.0,1191.0,12.03,0.0165,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,MKE -> DCA,1318,-19.0,1172.0,9.92,0.0152,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,MLB -> DCA,48,-13.0,139.0,18.58,0.0,"2,3,4,5"
OH,MOB -> DFW,50,-11.0,1296.0,135.13,0.08,12
OH,MSN -> CLT,632,-14.0,339.0,14.18,0.0063,"10,11,12,5,6,7,8,9"
OH,MYR -> DCA,1024,-25.0,1022.0,12.59,0.0293,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,MYR -> PHL,344,-20.0,315.0,15.9,0.0349,"1,10,2,3,4,6,7,8,9"
OH,OAJ -> CLT,1890,-17.0,688.0,14.52,0.018,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,OKC -> BHM,2,-1.0,-1.0,-1.0,0.0,11
OH,OKC -> CLT,280,-13.0,1101.0,18.06,0.0071,"10,11,12,6,7,8,9"
OH,OKC -> DCA,162,-12.0,1233.0,28.63,0.0123,"1,10,11,12,2,3,5,6,8,9"
OH,OKC -> DFW,168,-20.0,863.0,35.76,0.0476,"1,2,4,5,6,7,8"
OH,OMA -> CLT,180,-16.0,1129.0,20.97,0.0111,"10,11,12,9"
OH,OMA -> CMH,2,10.0,10.0,10.0,0.0,10
OH,ORF -> CLT,2486,-16.0,668.0,9.72,0.0088,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,ORF -> DCA,2404,-19.0,1203.0,10.33,0.015,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,ORF -> PHL,1326,-20.0,633.0,8.18,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PHL -> AGS,26,-11.0,14.0,-2.85,0.0,4
OH,PHL -> AUS,50,-12.0,89.0,6.16,0.0,"3,4"
OH,PHL -> AVL,88,-12.0,274.0,19.16,0.0227,"6,7,8,9"
OH,PHL -> BDL,654,-12.0,237.0,9.54,0.0336,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PHL -> BHM,1132,-15.0,677.0,9.97,0.0106,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PHL -> BNA,722,-14.0,246.0,3.36,0.0277,"1,11,12,2,3,4,5"
OH,PHL -> BUF,280,-12.0,299.0,13.13,0.0571,"1,10,2,7,8,9"
OH,PHL -> CHS,296,-12.0,184.0,8.12,0.0,"1,10,11,12,3,4,5,8,9"
OH,PHL -> CLE,1050,-13.0,1415.0,15.89,0.0057,"10,11,12,2,3,4,5,6,7,8,9"
OH,PHL -> CMH,870,-13.0,1473.0,15.04,0.0161,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PHL -> DAY,66,-13.0,118.0,3.48,0.0,"10,9"
OH,PHL -> DTW,942,-13.0,1765.0,15.82,0.017,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PHL -> ECP,26,-9.0,179.0,15.31,0.0,"6,7,8"
OH,PHL -> GSO,112,-14.0,354.0,16.37,0.0714,"10,5,6,8,9"
OH,PHL -> GSP,880,-14.0,833.0,13.69,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PHL -> IAH,72,-12.0,79.0,4.08,0.0,"11,12"
OH,PHL -> IND,380,-14.0,660.0,11.31,0.0053,"11,12,3,4,5,6,7,8"
OH,PHL -> LEX,122,-12.0,95.0,-3.82,0.0656,"6,7,8"
OH,PHL -> MCI,292,-14.0,230.0,3.8,0.0,"10,11,12,5,6"
OH,PHL -> MKE,334,-13.0,288.0,12.44,0.012,"1,10,11,12,2,3,4,6,7,8"
OH,PHL -> MSP,528,-12.0,409.0,8.64,0.0038,"1,11,12,2,3,4,5"
OH,PHL -> MYR,344,-13.0,291.0,10.25,0.0058,"1,10,2,3,4,6,7,8,9"
OH,PHL -> ORF,1322,-15.0,1080.0,23.66,0.0212,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PHL -> PIT,540,-12.0,877.0,9.1,0.0222,"10,11,12,2,3,4,5,6,7,8,9"
OH,PHL -> PNS,186,-11.0,211.0,3.39,0.0,"10,11,5,6,7,8"
OH,PHL -> RDU,504,-12.0,691.0,8.1,0.0079,"10,11,12,2,3,4,5,6,9"
OH,PHL -> RIC,176,-11.0,150.0,8.7,0.0,"12,5,6"
OH,PHL -> SCE,26,-6.0,159.0,25.08,0.0769,"1,8"
OH,PHL -> SDF,472,-13.0,1080.0,21.88,0.0169,"10,2,3,4,5,6,7,8,9"
OH,PHL -> SRQ,214,-12.0,156.0,7.83,0.0467,"12,3,4,5,6,7,8"
OH,PHL -> SYR,332,-12.0,285.0,22.7,0.0843,"10,6,7,8,9"
OH,PIA -> CLT,1518,-22.0,1456.0,15.4,0.0184,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PNS -> CLT,3022,-16.0,1585.0,18.99,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PNS -> DCA,1648,-19.0,1410.0,19.01,0.0158,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PNS -> PHL,186,-17.0,199.0,20.74,0.0108,"10,11,5,6,7,8"
OH,PVD -> DCA,1972,-17.0,1251.0,18.55,0.0254,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PVD -> PHL,1204,-17.0,501.0,3.67,0.0166,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,PWM -> CLT,124,-14.0,429.0,14.27,0.0,"4,5,6"
OH,PWM -> DCA,1084,-15.0,1244.0,18.58,0.0221,"1,10,11,12,2,3,4,5,6,7,8"
OH,PWM -> PHL,346,-24.0,243.0,8.62,0.0,"1,11,12,4,5,6,7,8,9"
OH,RDU -> DCA,1216,-15.0,1480.0,20.38,0.0164,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,RDU -> PHL,504,-28.0,1739.0,17.32,0.0079,"10,11,12,2,3,4,5,6,9"
OH,RIC -> CLT,766,-19.0,383.0,9.54,0.0157,"10,11,12,4,5,6,7,8"
OH,ROA -> CLT,440,-21.0,1105.0,15.47,0.0136,"1,10,11,12,2,4,5,6"
OH,ROC -> DCA,1024,-18.0,850.0,12.61,0.0156,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,ROC -> PHL,2,-3.0,-3.0,-3.0,0.0,10
OH,RSW -> DCA,66,-16.0,315.0,20.71,0.0606,"1,12"
OH,SAV -> CLT,3592,-19.0,1008.0,9.03,0.0089,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,SCE -> PHL,26,-16.0,17.0,-2.55,0.1538,"1,8"
OH,SDF -> CLT,1532,-18.0,423.0,10.97,0.0039,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,SDF -> DCA,854,-26.0,2324.0,26.01,0.0187,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,SDF -> DFW,474,-19.0,992.0,30.59,0.0042,"1,10,11,12,6,7,8,9"
OH,SGF -> CLT,1644,-17.0,2629.0,29.95,0.0085,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,SGF -> DFW,310,-18.0,982.0,19.47,0.0065,"1,10,11,3,4,5,6,8,9"
OH,SHV -> CLT,1674,-18.0,1470.0,13.24,0.0143,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,SRQ -> DCA,10,-13.0,62.0,6.0,0.0,"1,5,6"
OH,STL -> DCA,718,-18.0,1085.0,16.18,0.0223,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,SYR -> DCA,414,-17.0,1341.0,22.71,0.0,"1,10,11,12,2,3,4,5,7,8,9"
OH,SYR -> PHL,332,-13.0,302.0,5.52,0.0181,"10,6,7,8,9"
OH,TLH -> CLT,1164,-27.0,1050.0,17.43,0.0155,"10,11,12,2,3,4,5,6,7,8,9"
OH,TRI -> CLT,190,-21.0,188.0,0.94,0.0105,"1,10,11,12,2"
OH,TUL -> CLT,774,-17.0,1287.0,11.15,0.0026,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,TUL -> DFW,590,-24.0,1442.0,21.78,0.0271,"1,11,12,2,3,4,5"
OH,TYS -> DCA,1592,-20.0,1214.0,11.58,0.0226,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,TYS -> PHL,940,-19.0,402.0,7.05,0.0106,"1,10,11,12,2,3,4,5,6,7,8,9"
OH,VPS -> CLT,766,-24.0,340.0,7.24,0.0261,"1,10,11,12,2,6,7,8,9"
OH,VPS -> DFW,20,-14.0,239.0,38.75,0.2,12
OH,VPS -> PHL,34,-16.0,173.0,18.06,0.0,"5,6,7,8"
OO,ABE -> ORD,630,-21.0,870.0,30.63,0.0381,"1,12,2,3,4,5,6,7"
OO,ABQ -> DEN,834,-15.0,244.0,0.83,0.0072,"1,10,11,12,2,3,5,6,7,8,9"
OO,ABQ -> DFW,58,-13.0,135.0,14.59,0.0,"11,4,6,7,8,9"
OO,ABQ -> LAX,3698,-18.0,872.0,0.93,5.0E-4,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ABQ -> ORD,264,-12.0,187.0,3.4,0.0076,"1,10,12,2,3,4,8,9"
OO,ABQ -> SLC,1416,-19.0,254.0,0.45,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ABR -> MSP,1456,-22.0,1108.0,19.3,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ACK -> ORD,54,-14.0,374.0,30.54,0.037,"5,6,7,8"
OO,ACV -> LAX,732,-17.0,1133.0,15.66,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ACV -> SFO,2106,-16.0,1441.0,21.41,0.0237,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ALW -> SEA,1088,-18.0,240.0,0.2,0.0331,"1,2,3,4,5,6,7,8,9"
OO,AMA -> DEN,1188,-16.0,943.0,13.38,0.0152,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,APN -> DTW,1258,-35.0,655.0,16.04,0.0318,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ASE -> ATL,916,-22.0,1113.0,41.74,0.0611,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ASE -> DEN,5704,-25.0,1230.0,19.42,0.0614,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ASE -> ORD,1992,-25.0,1397.0,30.54,0.0653,"1,10,12,2,3,4,5,6,7,8,9"
OO,ATL -> ABY,1452,-17.0,985.0,19.14,0.0096,"1,10,11,12,2,3,4,5,6,7,8,9"
OO,ATL -> AGS,862,-11.0,653.0,21.0,0.0116,"1,10,11,12,2,3,4,5,6,9"
OO,ATL -> CHA,20,-5.0,40.0,2.5,0.0,"1,2,3,4"
OO,ATL -> DHN,460,-12.0,975.0,20.77,0.0174,"4,5,6,7,8,9"
