Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
MQ,OMA -> DFW,222,-14.0,276.0,7.69,0.0,"1,10,11,12,2,3,6,7,8,9"
MQ,OMA -> ORD,742,-12.0,216.0,7.16,0.0189,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,OMA -> PHX,100,-13.0,49.0,-4.08,0.0,"10,12,2,3,9"
MQ,ORD -> ABQ,150,-7.0,89.0,4.08,0.0,"10,11,12,9"
MQ,ORD -> AGS,24,-7.0,-1.0,-3.83,0.0,4
MQ,ORD -> ALB,298,-10.0,90.0,4.32,0.0,"10,2,3,4,5,6,9"
MQ,ORD -> ATL,636,-12.0,219.0,6.37,0.0094,"1,11,12,2,3,4,5,6,9"
MQ,ORD -> AUS,394,-10.0,192.0,4.05,0.0051,"1,11,12,2,3,4,5,6"
MQ,ORD -> AVL,554,-12.0,146.0,4.83,0.0253,"10,11,6,7,8,9"
MQ,ORD -> AVP,970,-12.0,299.0,13.92,0.0103,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> BDL,984,-11.0,192.0,5.31,0.0163,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> BHM,600,-12.0,135.0,2.54,0.0067,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> BIL,248,-12.0,139.0,8.98,0.0,"10,6,7,8,9"
MQ,ORD -> BNA,1500,-11.0,174.0,8.16,0.0173,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> CMH,2308,-10.0,260.0,11.72,0.0069,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> CMI,1320,-12.0,871.0,18.1,0.0227,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> CVG,2270,-11.0,637.0,13.59,0.0062,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> DFW,94,-4.0,208.0,41.72,0.0,"11,12,2,3,6,7,8"
MQ,ORD -> DSM,670,-11.0,200.0,15.66,0.0328,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> FAR,1370,-11.0,946.0,17.28,0.0088,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> FWA,130,-9.0,142.0,5.62,0.0,"10,4,5,9"
MQ,ORD -> GRB,786,-11.0,612.0,15.0,0.0178,"1,10,11,2,3,4,5,6,7,8,9"
MQ,ORD -> GSP,1174,-14.0,702.0,12.46,0.0085,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> HPN,2052,-11.0,277.0,7.69,0.0166,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> HRL,14,-12.0,47.0,8.43,0.0,"2,3"
MQ,ORD -> IAH,452,-11.0,193.0,7.65,0.0133,"1,11,12,2,3,4,5,6"
MQ,ORD -> ILM,236,-11.0,168.0,5.55,0.0085,"6,7,8,9"
MQ,ORD -> JAX,762,-12.0,272.0,13.2,0.0105,"1,10,11,12,4,5,6,7,8,9"
MQ,ORD -> LIT,1406,-12.0,317.0,12.84,0.0057,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> MEM,1466,-10.0,266.0,10.99,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> MKE,84,-7.0,28.0,-0.51,0.0238,"2,3,4"
MQ,ORD -> MLI,34,-8.0,136.0,18.88,0.0,"12,7"
MQ,ORD -> MSN,1226,-11.0,188.0,15.88,0.0196,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> MSY,368,-7.0,260.0,17.54,0.0054,"1,10,11,12,2,5,6,7"
MQ,ORD -> MVY,22,-8.0,9.0,-1.36,0.0,"6,7,8"
MQ,ORD -> OKC,1436,-18.0,613.0,11.43,0.0125,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> OMA,740,-11.0,248.0,9.04,0.0189,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> ORF,528,-12.0,782.0,14.8,0.0038,"10,11,12,4,5,6,7,8,9"
MQ,ORD -> PIT,754,-11.0,170.0,3.22,0.0186,"1,10,11,12,2,3,4,5,6,8,9"
MQ,ORD -> PVD,908,-13.0,230.0,7.04,0.0044,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> PWM,536,-12.0,362.0,7.36,0.0037,"10,11,6,7,8,9"
MQ,ORD -> RAP,182,-10.0,132.0,5.03,0.011,"6,7,8,9"
MQ,ORD -> RDU,1136,-12.0,334.0,5.35,0.0053,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> RST,658,-11.0,727.0,12.97,0.003,"1,10,11,2,3,4,5,7,8,9"
MQ,ORD -> SDF,786,-11.0,304.0,10.39,0.0076,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> SGF,1394,-13.0,260.0,13.78,0.0072,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> SRQ,8,-10.0,-5.0,-6.75,0.0,4
MQ,ORD -> STL,1506,-13.0,184.0,5.75,0.0159,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> SYR,1618,-12.0,362.0,10.62,0.0074,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> TUL,1474,-12.0,624.0,12.82,0.0041,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> TVC,1026,-14.0,637.0,14.16,0.0019,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ORD -> VPS,12,-10.0,25.0,-1.17,0.0,"2,4,5"
MQ,ORD -> XNA,2148,-12.0,737.0,7.63,0.0084,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,PDX -> PHX,94,-13.0,8.0,-4.36,0.0,"12,2,3,4"
MQ,PHX -> ABQ,814,-13.0,182.0,4.65,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,PHX -> BIL,298,-11.0,86.0,-0.6,0.0,"1,11,12,2,3,4"
MQ,PHX -> BOI,532,-9.0,325.0,7.31,0.0,"1,11,12,2,3,4,5,6"
MQ,PHX -> DRO,54,-11.0,58.0,1.19,0.0,12
MQ,PHX -> EUG,52,-8.0,113.0,8.69,0.0,12
MQ,PHX -> FAR,286,-10.0,686.0,7.12,0.021,"1,11,12,2,3,4"
MQ,PHX -> FAT,40,-7.0,12.0,0.2,0.0,"11,2,3"
MQ,PHX -> LAX,110,-9.0,217.0,4.8,0.0,"11,12"
MQ,PHX -> MCI,132,-11.0,97.0,6.79,0.0,"1,5,6,8,9"
MQ,PHX -> MEM,104,-10.0,46.0,1.71,0.0,"10,11,12,3"
MQ,PHX -> MRY,956,-11.0,614.0,6.01,0.0021,"1,10,11,12,2,4,5,6,7,8,9"
MQ,PHX -> OMA,102,-8.0,64.0,1.49,0.0,"10,12,2,3,9"
MQ,PHX -> SAT,12,-9.0,52.0,8.83,0.0,12
MQ,PHX -> SJC,726,-11.0,195.0,5.93,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,PHX -> STS,420,-11.0,139.0,2.77,0.0,"10,11,12,4,5,6,7,8,9"
MQ,PIT -> DCA,308,-12.0,183.0,11.45,0.0065,"1,2,3,4,5,6"
MQ,PIT -> MIA,326,-10.0,142.0,6.87,0.0,"1,12,2,3,4,5,6"
MQ,PNS -> MIA,2158,-17.0,940.0,8.49,0.012,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,PNS -> ORD,50,-11.0,2212.0,92.2,0.0,"2,3,4,5,6,7,8"
MQ,PSP -> PHX,106,-11.0,94.0,-0.96,0.0,"10,11,2,3,9"
MQ,PVD -> DCA,20,-7.0,32.0,2.3,0.0,"4,5,7,8,9"
MQ,PWM -> DCA,66,-11.0,172.0,12.7,0.0,"10,11,8"
MQ,RAP -> ORD,182,-13.0,185.0,11.98,0.011,"6,7,8,9"
MQ,RDM -> PHX,810,-13.0,1008.0,9.74,0.0049,"10,11,12,6,7,8,9"
MQ,RDU -> AUS,486,-14.0,86.0,-1.79,0.0206,"1,10,11,2,4,5,6,7,8,9"
MQ,RDU -> DCA,304,-13.0,302.0,2.43,0.0132,"1,11,12,2,3,4,5,6,7,8"
MQ,RDU -> DFW,8,-7.0,41.0,12.5,0.0,12
MQ,RDU -> MIA,514,-13.0,493.0,7.77,0.0078,"1,10,11,12,2,3,4,5,8,9"
MQ,RNO -> PHX,364,-12.0,723.0,8.94,0.0,"10,11,12,6,7,8,9"
MQ,ROC -> DCA,280,-11.0,162.0,7.89,0.0,"10,11,12,6,7,8,9"
MQ,ROC -> ORD,1380,-16.0,323.0,5.17,0.0087,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,ROW -> DFW,326,-12.0,534.0,13.94,0.0061,"2,3,4,5,6"
MQ,RST -> ORD,660,-20.0,742.0,7.93,0.0,"1,10,11,2,3,4,5,7,8,9"
MQ,RSW -> AUS,54,-11.0,156.0,8.41,0.0,1
MQ,SAF -> PHX,60,-10.0,197.0,12.93,0.0,"5,6"
MQ,SAT -> PHX,12,-12.0,-7.0,-7.83,0.0,12
MQ,SAV -> MIA,1354,-13.0,556.0,6.31,0.0089,"1,10,11,12,2,3,4,5,6,9"
MQ,SAV -> ORD,24,-13.0,60.0,11.17,0.0,"5,6,8"
MQ,SBP -> PHX,330,-12.0,184.0,0.48,0.0,"1,10,11,12,2,6,7,9"
MQ,SDF -> CLT,114,-11.0,139.0,11.0,0.0175,"1,2,7,8,9"
MQ,SDF -> DFW,1746,-14.0,910.0,11.22,0.0126,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,SDF -> IAH,4,34.0,34.0,34.0,0.5,5
MQ,SDF -> ORD,788,-14.0,891.0,8.97,0.0076,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,SGF -> ORD,1394,-12.0,946.0,22.38,0.0086,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,SHV -> DFW,1678,-16.0,988.0,11.97,0.0179,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,SJT -> DFW,1450,-19.0,864.0,11.43,0.0193,"1,10,11,2,3,4,5,6,7,8,9"
MQ,SLC -> ORD,74,-12.0,153.0,5.35,0.0,"11,12"
MQ,SMF -> AUS,40,-13.0,101.0,3.55,0.0,1
MQ,SRQ -> DFW,26,-7.0,172.0,28.42,0.0769,12
MQ,STL -> MIA,112,-13.0,211.0,20.36,0.0179,"11,12,5,6"
MQ,STL -> ORD,1508,-16.0,1374.0,9.47,0.0186,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,STL -> PHX,70,-11.0,136.0,2.46,0.0,"1,11,5,6"
MQ,STS -> PHX,420,-13.0,288.0,7.06,0.0,"10,11,12,4,5,6,7,8,9"
MQ,SYR -> CLT,2,34.0,34.0,34.0,0.0,7
MQ,SYR -> DCA,114,-14.0,61.0,2.14,0.0,"10,11,12,8,9"
MQ,SYR -> MIA,24,-8.0,182.0,16.83,0.0,12
MQ,SYR -> ORD,1620,-14.0,448.0,5.28,0.0074,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,TLH -> DCA,420,-18.0,237.0,0.7,0.0143,"1,10,11,12,2,4,5,6,7,8"
MQ,TLH -> DFW,1772,-16.0,1007.0,14.17,0.0135,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,TLH -> MIA,2604,-21.0,423.0,10.94,0.0192,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,TPA -> TYS,4,-12.0,15.0,1.5,0.0,10
MQ,TRI -> CLT,14,-7.0,32.0,0.86,0.0,1
MQ,TRI -> DFW,866,-20.0,197.0,4.56,0.0069,"1,10,11,12,2,4,5,6,7,8,9"
MQ,TUL -> CLT,64,-6.0,112.0,13.78,0.0,"4,5"
MQ,TUL -> PHX,374,-16.0,233.0,1.15,0.0,"10,11,6,7,8,9"
MQ,TUS -> DFW,134,-9.0,80.0,1.87,0.0,"10,3,4,9"
MQ,TUS -> PHX,1414,-18.0,197.0,1.84,0.0085,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,TVC -> BOS,18,-8.0,14.0,-1.0,0.0,"6,7,8"
MQ,TVC -> CLT,114,-10.0,153.0,4.54,0.0175,"11,12"
MQ,TVC -> DCA,66,-12.0,231.0,6.76,0.0,"10,9"
MQ,TVC -> DFW,84,-12.0,52.0,7.12,0.0,"10,6,7,8,9"
MQ,TVC -> ORD,1022,-14.0,869.0,12.57,0.002,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,TXK -> DFW,878,-12.0,790.0,18.36,0.0114,"10,2,3,4,5,6,7,8,9"
MQ,TYR -> DFW,382,-16.0,737.0,14.55,0.0157,"10,7,8,9"
MQ,TYS -> DCA,502,-13.0,357.0,10.44,0.012,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,TYS -> MIA,700,-13.0,480.0,2.08,0.0086,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,TYS -> ORD,750,-14.0,318.0,12.6,0.008,"10,11,12,2,3,4,5,6,7,8,9"
MQ,TYS -> TPA,4,-2.0,15.0,6.5,0.0,10
MQ,VPS -> DFW,734,-12.0,912.0,16.43,0.03,"1,10,11,12,2,4,5,6,7,8,9"
MQ,XNA -> DCA,672,-13.0,212.0,1.53,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,XNA -> ORD,2142,-15.0,915.0,8.04,0.0084,"1,10,11,12,2,3,4,5,6,7,8,9"
MQ,XNA -> PHX,970,-13.0,712.0,3.78,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ACY -> FLL,1178,-21.0,443.0,12.26,0.0238,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ACY -> MCO,1870,-27.0,542.0,8.6,0.015,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> BOS,934,-10.0,336.0,16.11,0.0128,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> DFW,1062,-11.0,575.0,29.13,0.0207,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> FLL,3632,-11.0,667.0,23.82,0.0165,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> IAH,1278,-11.0,419.0,19.96,0.0297,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> LAX,1464,-12.0,392.0,14.5,0.0068,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> LGA,730,-11.0,161.0,1.91,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> MCO,1366,-11.0,548.0,29.19,0.0249,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> MIA,298,-10.0,642.0,19.29,0.0067,"1,11,2,3,4,5,6,8"
NK,ATL -> MSP,886,-11.0,685.0,7.35,0.0045,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> MSY,866,-13.0,455.0,14.7,0.0069,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> PHL,738,-11.0,298.0,8.1,0.0136,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> SJU,578,-18.0,979.0,23.21,0.0035,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,ATL -> TPA,596,-11.0,330.0,21.36,0.0302,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,AUS -> FLL,762,-16.0,351.0,20.12,0.0184,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,AUS -> LAX,44,-8.0,70.0,5.5,0.0,"11,12,3"
NK,BDL -> FLL,502,-15.0,414.0,11.23,0.012,"1,10,11,12,2,3,4,5,8,9"
NK,BDL -> SJU,8,-3.0,202.0,51.75,0.0,1
NK,BHM -> FLL,146,-14.0,110.0,10.16,0.0,"10,11,12"
NK,BNA -> BOS,532,-16.0,958.0,22.43,0.0564,"1,10,11,2,3,4,5,6,7,8,9"
NK,BNA -> BWI,2,-3.0,-3.0,-3.0,0.0,10
NK,BNA -> LGA,422,-15.0,295.0,1.37,0.0142,"10,11,4,5,6,7,8,9"
NK,BNA -> MIA,330,-23.0,308.0,18.79,0.0303,"1,10,2,3,4,5,6,7,8,9"
NK,BNA -> RSW,150,-12.0,242.0,11.97,0.0133,"1,2,3,4"
NK,BNA -> TPA,40,-15.0,245.0,24.26,0.05,"3,4"
NK,BOS -> ATL,938,-15.0,885.0,25.51,0.0149,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,BOS -> CHS,364,-21.0,262.0,19.75,0.0275,"10,4,5,6,7,8,9"
NK,BOS -> CLT,424,-21.0,287.0,27.03,0.0943,"1,2,3,4,5,6,7,8"
NK,BOS -> DFW,362,-12.0,373.0,29.83,0.0055,"10,11,12,4,5,6,7,8,9"
NK,BOS -> DTW,410,-20.0,377.0,28.36,0.0439,"10,11,12,6,7,8,9"
NK,BOS -> FLL,1696,-17.0,544.0,19.62,0.0248,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,BOS -> LAS,16,-6.0,24.0,6.0,0.0,1
NK,BOS -> MCI,218,-17.0,234.0,11.98,0.055,"10,11,7,8,9"
NK,BOS -> MIA,474,-16.0,486.0,21.49,0.0127,"1,11,12,2,3,4,5,8,9"
NK,BOS -> MSY,126,-15.0,437.0,23.47,0.0159,"10,11,12"
NK,BOS -> ORF,386,-20.0,307.0,21.84,0.0518,"10,11,4,5,6,7,8,9"
NK,BOS -> PIT,232,-17.0,1061.0,27.1,0.0172,"10,6,7,8,9"
NK,BOS -> RSW,610,-19.0,295.0,11.25,0.0131,"1,11,12,2,3,4,5"
NK,BOS -> SAN,2,-3.0,-3.0,-3.0,0.0,10
NK,BOS -> SJU,562,-24.0,955.0,35.92,0.0498,"1,12,2,3,4,5,6,7,8"
NK,BUR -> LAS,2466,-21.0,712.0,14.93,0.0211,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,BUR -> OAK,616,-19.0,514.0,10.39,0.013,"10,11,12,4,5,6,7,8,9"
NK,BUR -> SJC,336,-21.0,195.0,6.1,0.006,"10,11,12,9"
NK,BUR -> SMF,238,-16.0,484.0,16.57,0.0,"10,11,9"
NK,BWI -> BOS,1074,-19.0,272.0,16.24,0.0223,"10,11,12,5,6,7,8,9"
NK,BWI -> CHS,2,-9.0,-9.0,-9.0,0.0,8
NK,BWI -> DFW,642,-19.0,437.0,23.33,0.0156,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,BWI -> IAH,1114,-17.0,710.0,16.77,0.0126,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,BWI -> LAS,1106,-16.0,317.0,11.69,0.009,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,BWI -> LAX,960,-14.0,319.0,18.15,0.0188,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,BWI -> MCI,2,-19.0,-19.0,-19.0,0.0,8
NK,BWI -> MCO,2106,-23.0,722.0,17.44,0.0171,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,BWI -> MIA,496,-15.0,273.0,24.27,0.0282,"1,11,12,2,3,4,5,6,7,8,9"
NK,BWI -> MSY,320,-17.0,289.0,11.91,0.0063,"10,11,12,5,6,7,8,9"
NK,BWI -> MYR,178,-18.0,217.0,11.22,0.0112,"4,5,6,7"
NK,BWI -> SAN,218,-14.0,239.0,12.01,0.0,"5,6,7,8,9"
NK,BWI -> SJC,132,-11.0,241.0,13.2,0.0303,"10,6,7,8,9"
NK,BWI -> SJU,774,-29.0,456.0,19.52,0.0233,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,BWI -> TPA,638,-18.0,217.0,1.41,0.0282,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CHS -> BWI,4,-24.0,37.0,6.5,0.0,"10,8"
NK,CHS -> EWR,704,-18.0,359.0,9.74,0.017,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CHS -> LAS,274,-15.0,395.0,28.12,0.0365,"1,10,11,2,3,4,5,6,7,8,9"
NK,CHS -> LGA,462,-16.0,346.0,23.06,0.0346,"10,11,12,4,5,6,7,8,9"
NK,CHS -> RSW,40,-20.0,115.0,9.53,0.05,"1,2,3"
NK,CLE -> DFW,2,-8.0,-8.0,-8.0,0.0,8
NK,CLE -> FLL,766,-11.0,440.0,6.72,0.0131,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CLE -> LAX,264,-10.0,925.0,20.73,0.0455,"1,4,5,6,7,8,9"
NK,CLE -> MCO,538,-22.0,564.0,19.82,0.026,"1,10,11,2,3,4,5,6,7,8,9"
NK,CLE -> MIA,18,-8.0,66.0,21.22,0.0,1
NK,CLT -> BOS,420,-13.0,396.0,23.94,0.0619,"1,2,3,4,5,6,7,8"
NK,CLT -> DFW,648,-13.0,777.0,9.12,0.0185,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CLT -> EWR,524,-19.0,536.0,23.07,0.042,"10,11,12,4,5,6,7,8,9"
NK,CLT -> FLL,1976,-21.0,838.0,27.22,0.0172,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CLT -> IAH,268,-12.0,503.0,11.01,0.0299,"10,11,12,6,7,8,9"
NK,CLT -> LAX,652,-13.0,746.0,36.28,0.0736,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CLT -> LGA,1400,-15.0,397.0,29.51,0.0329,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CLT -> MIA,660,-19.0,867.0,26.76,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CLT -> MSY,138,-13.0,220.0,11.31,0.0145,"10,11,12"
NK,CLT -> ORD,346,-14.0,613.0,18.25,0.0116,"1,10,2,3,4,5,6,7,8,9"
NK,CMH -> BOS,228,-15.0,165.0,13.06,0.0263,"10,6,7,8,9"
NK,CMH -> DFW,48,-9.0,114.0,11.05,0.0833,"7,8"
NK,CMH -> EWR,282,-13.0,165.0,11.77,0.0496,"10,11,6,7,8,9"
NK,CMH -> FLL,1346,-15.0,721.0,12.18,0.0089,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CMH -> MCO,1166,-18.0,830.0,16.64,0.0309,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,CMH -> MYR,72,-16.0,57.0,-3.61,0.0,"5,6,7"
NK,CMH -> RSW,60,-11.0,88.0,16.73,0.0,"1,2,3,4"
NK,CMH -> TPA,88,-11.0,267.0,22.6,0.0227,"1,2,3,4"
NK,DFW -> BOS,360,-11.0,388.0,17.87,0.0,"10,11,4,5,6,7,8,9"
NK,DFW -> CLT,648,-15.0,290.0,12.33,0.0123,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DFW -> CMH,48,-7.0,61.0,4.27,0.0833,"7,8"
NK,DFW -> EWR,744,-18.0,300.0,13.82,0.0081,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DFW -> FLL,2214,-16.0,806.0,21.02,0.0181,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DFW -> LAS,2460,-15.0,412.0,15.94,0.0089,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DFW -> LAX,2252,-15.0,489.0,14.48,0.0053,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DFW -> MCI,46,-9.0,212.0,41.95,0.0435,"7,8"
NK,DFW -> MSP,2,4.0,4.0,4.0,0.0,8
NK,DFW -> PIT,2,34.0,34.0,34.0,0.0,2
NK,DFW -> PNS,194,-16.0,204.0,12.34,0.0412,"5,6,7,8"
NK,DFW -> SAT,434,-18.0,196.0,12.6,0.0369,"10,11,7,8,9"
NK,DFW -> SEA,2,87.0,87.0,87.0,0.0,12
NK,DFW -> SMF,2,-8.0,-8.0,-8.0,0.0,2
NK,DFW -> TPA,630,-12.0,293.0,10.79,0.0159,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DTW -> BOS,418,-12.0,304.0,15.72,0.0431,"10,11,12,5,6,7,8,9"
NK,DTW -> BWI,6,-7.0,5.0,-1.67,0.0,"10,5,6"
NK,DTW -> CHS,44,-15.0,215.0,20.59,0.2273,"6,7,8"
NK,DTW -> FLL,1750,-22.0,400.0,12.98,0.0149,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DTW -> IND,2,12.0,12.0,12.0,0.0,1
NK,DTW -> LAX,1602,-16.0,334.0,6.91,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DTW -> LGA,2522,-20.0,1283.0,4.82,0.0167,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DTW -> MCI,74,-14.0,258.0,24.43,0.0,"10,6,7,8,9"
NK,DTW -> MCO,2560,-17.0,382.0,9.93,0.0117,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DTW -> MIA,420,-19.0,525.0,16.62,0.0095,"1,12,2,3,4,5,8,9"
NK,DTW -> MSP,852,-15.0,190.0,5.7,0.007,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,DTW -> ORD,312,-12.0,138.0,3.52,0.0064,"10,11,6,8,9"
NK,EWR -> ATL,1360,-15.0,572.0,20.58,0.0353,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,EWR -> AUS,412,-13.0,179.0,9.75,0.0631,"10,11,12,3,4,5,6,7,8"
NK,EWR -> BNA,684,-17.0,353.0,22.13,0.0439,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,EWR -> CLT,524,-11.0,294.0,11.02,0.0153,"10,11,12,4,5,6,7,8,9"
NK,EWR -> DFW,748,-14.0,716.0,13.99,0.0107,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,EWR -> FLL,3140,-14.0,601.0,18.97,0.0204,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,EWR -> LAS,1230,-17.0,350.0,21.17,0.0276,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,EWR -> MCI,210,-11.0,455.0,22.84,0.0667,"10,11,7,8,9"
NK,EWR -> MCO,2822,-16.0,787.0,16.94,0.0326,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,EWR -> MSY,564,-14.0,674.0,23.63,0.0355,"10,11,12,2,3,4,5,6,7,8,9"
NK,EWR -> OAK,288,-10.0,352.0,21.76,0.0694,"1,2,3,4,5,6,7,8"
NK,EWR -> PHX,324,-11.0,275.0,12.71,0.0432,"1,2,3,4,5,6,7,8"
NK,EWR -> SAT,404,-16.0,244.0,8.09,0.0248,"10,11,4,5,6,7,8,9"
NK,EWR -> SDF,4,-15.0,-8.0,-11.5,0.0,5
NK,FLL -> BNA,1216,-13.0,359.0,19.99,0.0181,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> BWI,2500,-13.0,355.0,21.36,0.0168,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> CHS,598,-13.0,539.0,21.22,0.0301,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> CMH,1346,-16.0,490.0,20.66,0.0089,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> DEN,18,-1.0,224.0,65.22,0.0,1
NK,FLL -> DFW,2220,-11.0,391.0,20.5,0.0144,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> DTW,1754,-16.0,504.0,11.54,0.0125,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> EWR,3126,-15.0,550.0,24.69,0.0179,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> IND,1062,-13.0,286.0,14.1,0.0132,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> LAS,892,-14.0,464.0,18.74,0.0022,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> MKE,52,-13.0,142.0,27.58,0.0,12
NK,FLL -> MSY,1626,-13.0,342.0,16.25,0.0221,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> MYR,1140,-15.0,346.0,16.12,0.0228,"1,10,11,12,2,3,4,5,6,7,8,9"
NK,FLL -> ORD,2722,-11.0,532.0,21.36,0.014,"1,10,11,12,2,3,4,5,6,7,8,9"
