Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
MQ,LRD -> DFW,770,-14.0,972.0,16.41,0.0286,"1,2,3,4,5,6,7"
MQ,MCI -> DCA,3,-2.0,19.0,5.33,0.0,"2,3"
MQ,MCI -> MIA,33,-11.0,66.0,1.0,0.0303,"1,2"
MQ,MCI -> ORD,277,-12.0,383.0,9.94,0.0217,"1,2,3,4,5,6,7"
MQ,MCI -> PHX,38,-11.0,124.0,3.61,0.0,"1,5,6"
MQ,MEM -> AUS,7,-10.0,7.0,-4.57,0.0,1
MQ,MEM -> DCA,129,-13.0,128.0,4.76,0.0155,"1,2,3,4,5"
MQ,MEM -> MIA,5,-6.0,3.0,-2.6,0.0,"1,2"
MQ,MEM -> ORD,327,-12.0,312.0,3.94,0.0122,"1,2,3,4,5,6,7"
MQ,MEM -> PHX,2,-1.0,37.0,18.0,0.0,3
MQ,MFE -> DFW,325,-13.0,314.0,12.97,0.0308,"1,2,3,4,5,6,7"
MQ,MHK -> DFW,441,-18.0,656.0,11.74,0.0227,"1,2,3,4,5,6,7"
MQ,MHT -> ORD,55,-11.0,154.0,1.54,0.0182,"6,7"
MQ,MIA -> ATL,50,-9.0,53.0,6.02,0.0,"1,2,3,4,5"
MQ,MIA -> AUS,73,-8.0,141.0,8.11,0.0,"1,2,3,4"
MQ,MIA -> AVL,28,-9.0,67.0,9.65,0.0714,"6,7"
MQ,MIA -> BOS,18,-4.0,71.0,8.78,0.0,"1,2,3,5"
MQ,MIA -> CAE,4,-2.0,44.0,19.75,0.0,6
MQ,MIA -> CMH,405,-15.0,212.0,12.15,0.0099,"1,2,3,4,5,6,7"
MQ,MIA -> EYW,529,-13.0,198.0,8.29,0.0227,"1,2,3,4,5,6,7"
MQ,MIA -> GNV,184,-12.0,105.0,0.07,0.0217,"1,2,3,4,5,6,7"
MQ,MIA -> GRR,132,-10.0,114.0,7.99,0.0303,"1,2,3,4"
MQ,MIA -> HPN,125,-9.0,154.0,6.55,0.008,"1,2,3,4,5"
MQ,MIA -> HSV,26,-9.0,128.0,19.04,0.0,"1,2,3,4,5,6"
MQ,MIA -> ICT,22,-6.0,64.0,4.09,0.0,"1,2,3,4,5,6"
MQ,MIA -> ILM,28,-9.0,70.0,6.61,0.0,"6,7"
MQ,MIA -> JAX,416,-11.0,189.0,5.87,0.0144,"1,2,3,4,5,6,7"
MQ,MIA -> LEX,9,-8.0,52.0,4.44,0.0,"1,2,3"
MQ,MIA -> MEM,5,-5.0,48.0,8.0,0.0,"1,2"
MQ,MIA -> MSN,7,-3.0,58.0,26.14,0.0,"2,3"
MQ,MIA -> MSY,262,-11.0,160.0,6.59,0.0229,"1,2,3,4,5,6,7"
MQ,MIA -> PIT,138,-11.0,149.0,1.77,0.0,"1,2,3,4,5,6"
MQ,MIA -> RIC,45,-12.0,215.0,6.07,0.0,"1,2"
MQ,MIA -> SAT,55,-9.0,87.0,3.75,0.0,"1,2,3,4"
MQ,MIA -> SAV,399,-17.0,182.0,7.65,0.005,"1,2,3,4,5,6"
MQ,MIA -> SDF,144,-11.0,220.0,15.75,0.0069,"1,2,3,4,5,6"
MQ,MIA -> TLH,674,-20.0,243.0,8.06,0.0148,"1,2,3,4,5,6,7"
MQ,MIA -> TUL,28,-6.0,94.0,15.59,0.0357,"6,7"
MQ,MKE -> CLT,1,-6.0,-6.0,-6.0,0.0,6
MQ,MLI -> DFW,368,-12.0,618.0,14.77,0.038,"1,2,3,4,5,6,7"
MQ,MLU -> DFW,512,-13.0,414.0,14.92,0.0215,"1,2,3,4,5,6,7"
MQ,MQT -> ORD,205,-15.0,289.0,14.09,0.0049,"2,3,4,5,6,7"
MQ,MRY -> PHX,125,-12.0,197.0,7.85,0.008,"1,2,4,5,6,7"
MQ,MSP -> ORD,354,-13.0,225.0,11.7,0.0113,"1,2,3,4,5,6,7"
MQ,MSY -> MIA,262,-12.0,200.0,12.4,0.0229,"1,2,3,4,5,6,7"
MQ,MVY -> CLT,2,4.0,155.0,79.5,0.0,6
MQ,MVY -> ORD,2,-1.0,26.0,12.5,0.0,6
MQ,MYR -> BOS,4,-11.0,26.0,0.0,0.0,6
MQ,OKC -> DFW,578,-15.0,999.0,11.0,0.0398,"1,2,3,4,5,6,7"
MQ,OKC -> MIA,27,-8.0,21.0,-1.2,0.0741,"6,7"
MQ,OKC -> ORD,438,-15.0,232.0,7.15,0.016,"1,2,3,4,5,6,7"
MQ,OMA -> DFW,35,-14.0,276.0,16.06,0.0,"1,2,3,6,7"
MQ,OMA -> ORD,250,-12.0,209.0,7.7,0.024,"1,2,3,4,5,6,7"
MQ,OMA -> PHX,7,-7.0,-1.0,-4.43,0.0,"2,3"
MQ,ORD -> AGS,12,-7.0,-1.0,-3.83,0.0,4
MQ,ORD -> ALB,97,-9.0,90.0,4.07,0.0,"2,3,4,5,6"
MQ,ORD -> ATL,249,-11.0,219.0,7.48,0.012,"1,2,3,4,5,6"
MQ,ORD -> AUS,149,-10.0,192.0,5.26,0.0067,"1,2,3,4,5,6"
MQ,ORD -> AVL,52,-10.0,134.0,10.27,0.0,"6,7"
MQ,ORD -> AVP,166,-12.0,268.0,24.08,0.0181,"1,2,3,4,5,6,7"
MQ,ORD -> BDL,334,-11.0,192.0,5.86,0.021,"1,2,3,4,5,6,7"
MQ,ORD -> BHM,101,-12.0,125.0,4.12,0.0198,"1,2,3,4,5,6"
MQ,ORD -> BIL,28,-7.0,139.0,22.79,0.0,"6,7"
MQ,ORD -> BNA,458,-11.0,174.0,8.47,0.0197,"1,2,3,4,5,6,7"
MQ,ORD -> CMH,530,-10.0,260.0,15.03,0.0094,"1,2,3,4,5,6,7"
MQ,ORD -> CMI,363,-11.0,658.0,17.32,0.0358,"1,2,3,4,5,6,7"
MQ,ORD -> CVG,605,-11.0,637.0,15.45,0.0099,"1,2,3,4,5,6,7"
MQ,ORD -> DFW,18,-3.0,204.0,52.61,0.0,"2,3,6,7"
MQ,ORD -> DSM,171,-10.0,168.0,17.29,0.0468,"1,2,3,4,5,6,7"
MQ,ORD -> FAR,351,-10.0,946.0,20.92,0.0114,"1,2,3,4,5,6,7"
MQ,ORD -> FWA,32,-8.0,142.0,3.59,0.0,"4,5"
MQ,ORD -> GRB,260,-11.0,612.0,19.9,0.0269,"1,2,3,4,5,6,7"
MQ,ORD -> GSP,237,-13.0,702.0,19.22,0.0084,"1,2,3,4,5,6,7"
MQ,ORD -> HPN,524,-11.0,254.0,7.04,0.0229,"1,2,3,4,5,6,7"
MQ,ORD -> HRL,7,-12.0,47.0,8.43,0.0,"2,3"
MQ,ORD -> IAH,173,-11.0,193.0,9.19,0.0173,"1,2,3,4,5,6"
MQ,ORD -> ILM,28,-10.0,168.0,13.93,0.0357,"6,7"
MQ,ORD -> JAX,112,-12.0,272.0,21.61,0.0,"1,4,5,6,7"
MQ,ORD -> LIT,322,-11.0,317.0,17.17,0.0124,"1,2,3,4,5,6,7"
MQ,ORD -> MEM,327,-8.0,186.0,10.85,0.0122,"1,2,3,4,5,6,7"
MQ,ORD -> MKE,42,-7.0,28.0,-0.51,0.0238,"2,3,4"
MQ,ORD -> MSN,364,-11.0,173.0,20.29,0.0247,"1,2,3,4,5,6,7"
MQ,ORD -> MSY,94,-6.0,217.0,27.09,0.0106,"1,2,5,6,7"
MQ,ORD -> MVY,2,-7.0,9.0,1.0,0.0,6
MQ,ORD -> OKC,437,-10.0,613.0,12.8,0.0206,"1,2,3,4,5,6,7"
MQ,ORD -> OMA,249,-10.0,248.0,8.91,0.0241,"1,2,3,4,5,6,7"
MQ,ORD -> ORF,91,-8.0,782.0,27.57,0.0,"4,5,6,7"
MQ,ORD -> PIT,175,-11.0,170.0,3.92,0.04,"1,2,3,4,5,6"
MQ,ORD -> PVD,286,-10.0,162.0,9.56,0.007,"1,2,3,4,5,6,7"
MQ,ORD -> PWM,12,-8.0,12.0,-1.55,0.0833,"6,7"
MQ,ORD -> RAP,28,-10.0,132.0,11.81,0.0357,"6,7"
MQ,ORD -> RDU,303,-12.0,334.0,7.31,0.0099,"1,2,3,4,5,6,7"
MQ,ORD -> RST,143,-11.0,727.0,12.87,0.0,"1,2,3,4,5"
MQ,ORD -> SDF,175,-11.0,304.0,12.39,0.0171,"1,2,3,4,5,6,7"
MQ,ORD -> SGF,356,-13.0,260.0,14.29,0.014,"1,2,3,4,5,6,7"
MQ,ORD -> SRQ,4,-10.0,-5.0,-6.75,0.0,4
MQ,ORD -> STL,366,-13.0,179.0,5.97,0.0273,"1,2,3,4,5,6,7"
MQ,ORD -> SYR,393,-12.0,362.0,13.47,0.0076,"1,2,3,4,5,6,7"
MQ,ORD -> TUL,324,-11.0,624.0,17.1,0.0093,"1,2,3,4,5,6,7"
MQ,ORD -> TVC,241,-14.0,637.0,16.13,0.0,"1,2,3,4,5,6,7"
MQ,ORD -> VPS,6,-10.0,25.0,-1.17,0.0,"2,4,5"
MQ,ORD -> XNA,497,-10.0,247.0,7.73,0.0181,"1,2,3,4,5,6,7"
MQ,PDX -> PHX,37,-13.0,6.0,-5.19,0.0,"2,3,4"
MQ,PHX -> ABQ,158,-9.0,182.0,7.96,0.0063,"1,2,3,4,5,6,7"
MQ,PHX -> BIL,94,-11.0,86.0,0.82,0.0,"1,2,3,4"
MQ,PHX -> BOI,236,-9.0,325.0,8.32,0.0,"1,2,3,4,5,6"
MQ,PHX -> FAR,93,-10.0,686.0,11.82,0.0215,"1,2,3,4"
MQ,PHX -> FAT,19,-5.0,12.0,0.58,0.0,"2,3"
MQ,PHX -> MCI,37,-7.0,85.0,5.08,0.0,"1,5,6"
MQ,PHX -> MEM,2,-2.0,-2.0,-2.0,0.0,3
MQ,PHX -> MRY,126,-10.0,614.0,16.62,0.0079,"1,2,4,5,6,7"
MQ,PHX -> OMA,7,-4.0,-2.0,-3.14,0.0,"2,3"
MQ,PHX -> SJC,151,-11.0,195.0,7.04,0.0066,"1,2,3,4,5,6,7"
MQ,PHX -> STS,70,-6.0,102.0,6.49,0.0,"4,5,6"
MQ,PIT -> DCA,154,-12.0,183.0,11.45,0.0065,"1,2,3,4,5,6"
MQ,PIT -> MIA,138,-10.0,142.0,6.59,0.0,"1,2,3,4,5,6"
MQ,PNS -> MIA,500,-17.0,940.0,12.55,0.016,"1,2,3,4,5,6,7"
MQ,PNS -> ORD,20,-11.0,126.0,4.65,0.0,"2,3,4,5,6"
MQ,PSP -> PHX,19,-11.0,6.0,-4.53,0.0,"2,3"
MQ,PVD -> DCA,4,-5.0,-2.0,-3.5,0.0,"4,5"
MQ,RAP -> ORD,28,-9.0,155.0,15.89,0.0357,"6,7"
MQ,RDM -> PHX,55,-8.0,96.0,4.24,0.0182,"6,7"
MQ,RDU -> AUS,119,-14.0,86.0,-0.85,0.042,"1,2,4,5,6,7"
MQ,RDU -> DCA,108,-13.0,302.0,3.66,0.0185,"1,2,3,4,5,6"
MQ,RDU -> MIA,175,-12.0,295.0,5.61,0.0057,"1,2,3,4,5"
MQ,RNO -> PHX,28,-8.0,58.0,5.57,0.0,"6,7"
MQ,ROC -> DCA,20,-7.0,108.0,12.8,0.0,"6,7"
MQ,ROC -> ORD,252,-12.0,309.0,5.98,0.0119,"1,2,3,4,5,6,7"
MQ,ROW -> DFW,163,-12.0,534.0,13.94,0.0061,"2,3,4,5,6"
MQ,RST -> ORD,144,-20.0,138.0,4.71,0.0,"1,2,3,4,5"
MQ,RSW -> AUS,27,-11.0,156.0,8.41,0.0,1
MQ,SAF -> PHX,30,-10.0,197.0,12.93,0.0,"5,6"
MQ,SAV -> MIA,400,-12.0,405.0,5.66,0.005,"1,2,3,4,5,6"
MQ,SAV -> ORD,8,-13.0,47.0,8.13,0.0,"5,6"
MQ,SBP -> PHX,84,-12.0,184.0,-0.64,0.0,"1,2,6,7"
MQ,SDF -> CLT,6,-4.0,31.0,14.5,0.0,"1,2"
MQ,SDF -> DFW,453,-13.0,910.0,15.43,0.0243,"1,2,3,4,5,6,7"
MQ,SDF -> IAH,2,34.0,34.0,34.0,0.5,5
MQ,SDF -> ORD,175,-12.0,224.0,14.83,0.0171,"1,2,3,4,5,6,7"
MQ,SGF -> ORD,356,-11.0,875.0,22.58,0.0169,"1,2,3,4,5,6,7"
MQ,SHV -> DFW,301,-14.0,410.0,12.96,0.0299,"1,2,3,4,5,6,7"
MQ,SJT -> DFW,474,-19.0,864.0,11.44,0.0253,"1,2,3,4,5,6,7"
MQ,SMF -> AUS,20,-13.0,101.0,3.55,0.0,1
MQ,STL -> MIA,25,-9.0,211.0,33.42,0.04,"5,6"
MQ,STL -> ORD,366,-16.0,607.0,7.25,0.0328,"1,2,3,4,5,6,7"
MQ,STL -> PHX,34,-11.0,136.0,2.65,0.0,"1,5,6"
MQ,STS -> PHX,70,-11.0,87.0,5.91,0.0,"4,5,6"
MQ,SYR -> ORD,393,-14.0,448.0,7.59,0.0076,"1,2,3,4,5,6,7"
MQ,TLH -> DCA,128,-18.0,237.0,1.16,0.0078,"1,2,4,5,6,7"
MQ,TLH -> DFW,509,-13.0,1007.0,16.75,0.0138,"1,2,3,4,5,6,7"
MQ,TLH -> MIA,674,-20.0,281.0,13.35,0.0163,"1,2,3,4,5,6,7"
MQ,TRI -> CLT,7,-7.0,32.0,0.86,0.0,1
MQ,TRI -> DFW,169,-20.0,146.0,7.77,0.0178,"1,2,4,5,6,7"
MQ,TUL -> CLT,32,-6.0,112.0,13.78,0.0,"4,5"
MQ,TUL -> PHX,28,-11.0,142.0,12.96,0.0,"6,7"
MQ,TUS -> DFW,34,-9.0,75.0,-0.09,0.0,"3,4"
MQ,TUS -> PHX,366,-18.0,145.0,1.84,0.0027,"1,2,3,4,5,6,7"
MQ,TVC -> BOS,4,-7.0,14.0,0.0,0.0,6
MQ,TVC -> DFW,4,-8.0,21.0,1.5,0.0,6
MQ,TVC -> ORD,240,-14.0,869.0,12.82,0.0,"1,2,3,4,5,6,7"
MQ,TXK -> DFW,246,-12.0,648.0,19.31,0.0122,"2,3,4,5,6,7"
MQ,TYS -> DCA,140,-13.0,248.0,9.99,0.0143,"1,2,3,4,5,6,7"
MQ,TYS -> MIA,184,-13.0,391.0,0.07,0.0109,"1,2,3,4,5,6,7"
MQ,TYS -> ORD,139,-12.0,242.0,16.1,0.0144,"2,3,4,5,6,7"
MQ,VPS -> DFW,153,-11.0,912.0,23.01,0.0588,"1,2,4,5,6"
MQ,XNA -> DCA,172,-13.0,212.0,1.64,0.0116,"1,2,3,4,5,6,7"
MQ,XNA -> ORD,496,-15.0,207.0,8.76,0.0181,"1,2,3,4,5,6,7"
MQ,XNA -> PHX,185,-13.0,225.0,3.85,0.0,"1,2,3,4,5,6,7"
NK,ACY -> FLL,330,-21.0,443.0,11.53,0.0333,"1,2,3,4,5,6,7"
NK,ACY -> MCO,557,-27.0,542.0,9.97,0.009,"1,2,3,4,5,6,7"
NK,ATL -> BOS,174,-10.0,336.0,15.7,0.0057,"1,2,3,4,5,6,7"
NK,ATL -> DFW,216,-11.0,296.0,28.68,0.0185,"1,2,3,4,5,6,7"
NK,ATL -> FLL,908,-10.0,667.0,21.8,0.0154,"1,2,3,4,5,6,7"
NK,ATL -> IAH,311,-10.0,419.0,17.32,0.0129,"1,2,3,4,5,6,7"
NK,ATL -> LAX,395,-11.0,261.0,12.24,0.0,"1,2,3,4,5,6,7"
NK,ATL -> LGA,184,-11.0,107.0,1.53,0.0109,"1,2,3,4,5,6,7"
NK,ATL -> MCO,487,-11.0,418.0,24.89,0.0164,"1,2,3,4,5,6,7"
NK,ATL -> MIA,147,-10.0,642.0,19.52,0.0068,"1,2,3,4,5,6"
NK,ATL -> MSP,184,-11.0,685.0,2.51,0.0,"1,2,3,4,5,6,7"
NK,ATL -> MSY,231,-12.0,238.0,10.57,0.0,"1,2,3,4,5,6,7"
NK,ATL -> PHL,174,-11.0,298.0,6.63,0.0,"1,2,3,4,5,6,7"
NK,ATL -> SJU,173,-12.0,379.0,13.84,0.0,"1,2,3,4,5,6,7"
NK,ATL -> TPA,174,-11.0,291.0,19.88,0.0115,"1,2,3,4,5,6,7"
NK,AUS -> FLL,184,-12.0,305.0,21.03,0.0217,"1,2,3,4,5,6,7"
NK,AUS -> LAX,9,-7.0,70.0,11.11,0.0,3
NK,BDL -> FLL,118,-15.0,414.0,22.1,0.0254,"1,2,3,4,5"
NK,BDL -> SJU,4,-3.0,202.0,51.75,0.0,1
NK,BNA -> BOS,154,-16.0,220.0,19.1,0.026,"1,2,3,4,5,6,7"
NK,BNA -> LGA,84,-13.0,295.0,3.82,0.0119,"4,5,6,7"
NK,BNA -> MIA,121,-23.0,230.0,15.6,0.0413,"1,2,3,4,5,6,7"
NK,BNA -> RSW,75,-12.0,242.0,11.97,0.0133,"1,2,3,4"
NK,BNA -> TPA,20,-15.0,245.0,24.26,0.05,"3,4"
NK,BOS -> ATL,174,-12.0,410.0,26.69,0.0057,"1,2,3,4,5,6,7"
NK,BOS -> CHS,84,-21.0,262.0,16.51,0.0119,"4,5,6,7"
NK,BOS -> CLT,169,-21.0,259.0,21.35,0.0651,"1,2,3,4,5,6,7"
NK,BOS -> DFW,84,-11.0,279.0,32.71,0.0119,"4,5,6,7"
NK,BOS -> DTW,28,-20.0,208.0,55.33,0.0357,"6,7"
NK,BOS -> FLL,409,-16.0,544.0,21.4,0.0391,"1,2,3,4,5,6,7"
NK,BOS -> LAS,8,-6.0,24.0,6.0,0.0,1
NK,BOS -> MIA,160,-16.0,486.0,12.16,0.0125,"1,2,3,4,5"
NK,BOS -> ORF,80,-20.0,307.0,32.56,0.0625,"4,5,6,7"
NK,BOS -> PIT,28,-10.0,83.0,12.5,0.0,"6,7"
NK,BOS -> RSW,254,-19.0,208.0,9.27,0.0157,"1,2,3,4,5"
NK,BOS -> SJU,226,-24.0,515.0,28.16,0.0354,"1,2,3,4,5,6,7"
NK,BUR -> LAS,543,-21.0,384.0,12.8,0.0166,"1,2,3,4,5,6,7"
NK,BUR -> OAK,84,-19.0,215.0,9.55,0.0119,"4,5,6,7"
NK,BWI -> BOS,112,-19.0,155.0,13.53,0.0446,"5,6,7"
NK,BWI -> DFW,174,-19.0,437.0,21.61,0.023,"1,2,3,4,5,6,7"
NK,BWI -> IAH,237,-17.0,710.0,16.09,0.0084,"1,2,3,4,5,6,7"
NK,BWI -> LAS,259,-14.0,165.0,11.08,0.0039,"1,2,3,4,5,6,7"
NK,BWI -> LAX,230,-14.0,218.0,19.21,0.013,"1,2,3,4,5,6,7"
NK,BWI -> MCO,600,-23.0,427.0,17.58,0.0133,"1,2,3,4,5,6,7"
NK,BWI -> MIA,183,-15.0,268.0,19.97,0.0164,"1,2,3,4,5,6,7"
NK,BWI -> MSY,40,-12.0,194.0,6.38,0.0,"5,6,7"
NK,BWI -> MYR,83,-18.0,217.0,12.38,0.012,"4,5,6,7"
NK,BWI -> SAN,48,-14.0,135.0,2.65,0.0,"5,6,7"
NK,BWI -> SJC,16,-8.0,70.0,9.27,0.0625,"6,7"
NK,BWI -> SJU,246,-21.0,456.0,21.73,0.0122,"1,2,3,4,5,6,7"
NK,BWI -> TPA,179,-15.0,180.0,-0.96,0.0,"1,2,3,4,5,6,7"
NK,CHS -> EWR,179,-16.0,359.0,8.73,0.0056,"1,2,3,4,5,6,7"
NK,CHS -> LAS,83,-15.0,192.0,18.9,0.012,"1,2,3,4,5,6,7"
NK,CHS -> LGA,84,-12.0,206.0,26.43,0.0238,"4,5,6,7"
NK,CHS -> RSW,20,-20.0,115.0,9.53,0.05,"1,2,3"
NK,CLE -> FLL,194,-11.0,294.0,4.46,0.0052,"1,2,3,4,5,6,7"
NK,CLE -> LAX,76,-10.0,925.0,22.43,0.0132,"1,4,5,6,7"
NK,CLE -> MCO,175,-19.0,301.0,17.0,0.0286,"1,2,3,4,5,6,7"
NK,CLE -> MIA,9,-8.0,66.0,21.22,0.0,1
NK,CLT -> BOS,168,-13.0,396.0,20.23,0.0476,"1,2,3,4,5,6,7"
NK,CLT -> DFW,175,-10.0,196.0,5.58,0.0171,"1,2,3,4,5,6,7"
NK,CLT -> EWR,84,-19.0,168.0,11.0,0.0476,"4,5,6,7"
NK,CLT -> FLL,542,-18.0,646.0,32.48,0.0185,"1,2,3,4,5,6,7"
NK,CLT -> IAH,28,-10.0,91.0,14.78,0.0357,"6,7"
NK,CLT -> LAX,183,-13.0,746.0,43.2,0.0437,"1,2,3,4,5,6,7"
NK,CLT -> LGA,343,-15.0,397.0,32.28,0.035,"1,2,3,4,5,6,7"
NK,CLT -> MIA,176,-16.0,599.0,29.48,0.0057,"1,2,3,4,5,6,7"
NK,CLT -> ORD,123,-14.0,613.0,22.36,0.0,"1,2,3,4,5,6,7"
NK,CMH -> BOS,28,-15.0,64.0,4.14,0.0,"6,7"
NK,CMH -> EWR,28,-9.0,149.0,23.04,0.0714,"6,7"
NK,CMH -> FLL,356,-15.0,313.0,10.31,0.014,"1,2,3,4,5,6,7"
NK,CMH -> MCO,328,-16.0,796.0,15.07,0.0152,"1,2,3,4,5,6,7"
NK,CMH -> MYR,32,-14.0,57.0,-2.97,0.0,"5,6,7"
NK,CMH -> RSW,30,-11.0,88.0,16.73,0.0,"1,2,3,4"
NK,CMH -> TPA,44,-11.0,267.0,22.6,0.0227,"1,2,3,4"
NK,DFW -> BOS,84,-10.0,368.0,27.48,0.0,"4,5,6,7"
NK,DFW -> CLT,176,-15.0,290.0,12.13,0.017,"1,2,3,4,5,6,7"
NK,DFW -> EWR,165,-18.0,231.0,5.39,0.0182,"1,2,3,4,5,6,7"
NK,DFW -> FLL,556,-16.0,806.0,24.28,0.0198,"1,2,3,4,5,6,7"
NK,DFW -> LAS,643,-15.0,412.0,16.35,0.0124,"1,2,3,4,5,6,7"
NK,DFW -> LAX,582,-10.0,475.0,16.85,0.0034,"1,2,3,4,5,6,7"
NK,DFW -> PIT,1,34.0,34.0,34.0,0.0,2
NK,DFW -> PNS,55,-16.0,204.0,10.02,0.0364,"5,6,7"
NK,DFW -> SMF,1,-8.0,-8.0,-8.0,0.0,2
NK,DFW -> TPA,173,-10.0,293.0,14.49,0.0058,"1,2,3,4,5,6,7"
NK,DTW -> BOS,29,-10.0,37.0,-1.71,0.0345,"5,6,7"
NK,DTW -> BWI,2,-7.0,-3.0,-5.0,0.0,"5,6"
NK,DTW -> CHS,3,-9.0,8.0,0.67,0.0,"6,7"
NK,DTW -> FLL,592,-22.0,400.0,11.79,0.0118,"1,2,3,4,5,6,7"
NK,DTW -> IND,1,12.0,12.0,12.0,0.0,1
NK,DTW -> LAX,358,-16.0,168.0,6.82,0.0168,"1,2,3,4,5,6,7"
NK,DTW -> LGA,596,-20.0,199.0,4.25,0.0252,"1,2,3,4,5,6,7"
NK,DTW -> MCI,2,22.0,91.0,56.5,0.0,6
NK,DTW -> MCO,768,-17.0,291.0,10.14,0.0091,"1,2,3,4,5,6,7"
NK,DTW -> MIA,167,-19.0,525.0,18.27,0.012,"1,2,3,4,5"
NK,DTW -> MSP,150,-15.0,181.0,3.62,0.0067,"1,2,3,4,5,6,7"
NK,DTW -> ORD,1,-5.0,-5.0,-5.0,0.0,6
NK,EWR -> ATL,298,-15.0,216.0,12.15,0.0235,"1,2,3,4,5,6,7"
NK,EWR -> AUS,82,-13.0,160.0,9.96,0.0366,"3,4,5,6,7"
NK,EWR -> BNA,151,-17.0,210.0,12.64,0.0397,"1,2,3,4,5,6,7"
NK,EWR -> CLT,84,-11.0,200.0,5.24,0.0,"4,5,6,7"
NK,EWR -> DFW,167,-14.0,716.0,12.23,0.018,"1,2,3,4,5,6,7"
NK,EWR -> FLL,851,-14.0,601.0,20.88,0.0153,"1,2,3,4,5,6,7"
NK,EWR -> LAS,238,-12.0,228.0,15.2,0.0252,"1,2,3,4,5,6,7"
NK,EWR -> MCO,840,-14.0,787.0,15.28,0.0202,"1,2,3,4,5,6,7"
NK,EWR -> MSY,121,-14.0,175.0,7.47,0.0083,"2,3,4,5,6,7"
NK,EWR -> OAK,120,-9.0,352.0,18.17,0.0417,"1,2,3,4,5,6,7"
NK,EWR -> PHX,145,-11.0,275.0,12.06,0.0345,"1,2,3,4,5,6,7"
NK,EWR -> SAT,84,-13.0,244.0,5.37,0.0119,"4,5,6,7"
NK,EWR -> SDF,2,-15.0,-8.0,-11.5,0.0,5
NK,FLL -> BNA,351,-11.0,252.0,22.06,0.0199,"1,2,3,4,5,6,7"
NK,FLL -> BWI,620,-12.0,355.0,21.43,0.0226,"1,2,3,4,5,6,7"
NK,FLL -> CHS,168,-10.0,500.0,21.72,0.0119,"1,2,3,4,5,6,7"
NK,FLL -> CMH,358,-12.0,490.0,19.8,0.014,"1,2,3,4,5,6,7"
NK,FLL -> DEN,9,-1.0,224.0,65.22,0.0,1
NK,FLL -> DFW,556,-11.0,391.0,23.32,0.0162,"1,2,3,4,5,6,7"
NK,FLL -> DTW,594,-13.0,504.0,11.84,0.0101,"1,2,3,4,5,6,7"
NK,FLL -> EWR,845,-15.0,550.0,27.11,0.013,"1,2,3,4,5,6,7"
NK,FLL -> IND,268,-10.0,238.0,17.52,0.0112,"1,2,3,4,5,6,7"
NK,FLL -> LAS,184,-11.0,185.0,21.91,0.0054,"1,2,3,4,5,6,7"
NK,FLL -> MSY,410,-12.0,249.0,18.61,0.0195,"1,2,3,4,5,6,7"
NK,FLL -> MYR,281,-13.0,346.0,19.0,0.0249,"1,2,3,4,5,6,7"
NK,FLL -> ORD,719,-10.0,532.0,24.8,0.0181,"1,2,3,4,5,6,7"
NK,FLL -> ORF,182,-11.0,453.0,20.61,0.0275,"1,2,3,4,5,6,7"
NK,FLL -> PHL,515,-11.0,300.0,19.77,0.0039,"1,2,3,4,5,6,7"
NK,FLL -> PHX,164,-16.0,246.0,28.81,0.0244,"1,2,3,4,5,6,7"
NK,FLL -> RIC,303,-12.0,246.0,10.06,0.0264,"1,2,3,4,5,6,7"
NK,FLL -> SAT,182,-12.0,267.0,22.14,0.011,"1,2,3,4,5,6,7"
NK,FLL -> SDF,162,-11.0,117.0,12.78,0.0123,"1,2,3,4,5,6,7"
NK,FLL -> SJU,267,-10.0,307.0,12.79,0.0075,"1,2,3,4,5,6,7"
NK,FLL -> SLC,13,-7.0,25.0,2.15,0.0,"6,7"
NK,FLL -> STX,172,-17.0,208.0,16.96,0.0349,"1,2,3,4,5,6,7"
NK,FLL -> TPA,368,-12.0,245.0,11.9,0.019,"1,2,3,4,5,6,7"
NK,IAH -> ATL,312,-14.0,302.0,14.15,0.0096,"1,2,3,4,5,6,7"
NK,IAH -> CLT,28,-6.0,173.0,38.56,0.0357,"6,7"
NK,IAH -> DFW,1,-3.0,-3.0,-3.0,0.0,3
NK,IAH -> FLL,588,-13.0,989.0,21.06,0.017,"1,2,3,4,5,6,7"
NK,IAH -> MCO,404,-13.0,649.0,32.58,0.0124,"1,2,3,4,5,6,7"
NK,IAH -> MIA,265,-11.0,398.0,15.32,0.0302,"1,2,3,4,5,6,7"
NK,IND -> LAS,169,-14.0,216.0,16.41,0.0118,"1,2,3,4,5,6,7"
NK,IND -> MCO,365,-14.0,553.0,12.85,0.0082,"1,2,3,4,5,6,7"
NK,IND -> RSW,175,-17.0,299.0,16.82,0.0343,"1,2,3,4,5"
NK,LAS -> ABQ,246,-18.0,234.0,4.74,0.0081,"1,2,3,4,5,6,7"
NK,LAS -> BNA,201,-15.0,542.0,12.01,0.0,"1,2,3,4,5,6,7"
NK,LAS -> BOS,8,-4.0,15.0,2.75,0.0,1
NK,LAS -> BWI,258,-13.0,105.0,0.79,0.0039,"1,2,3,4,5,6,7"
NK,LAS -> CLE,63,-11.0,94.0,-1.9,0.0,"1,2,3,4"
NK,LAS -> CMH,183,-13.0,118.0,4.43,0.0,"1,2,3,4,5,6,7"
