Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
DL,BOS -> BNA,256,-16.0,269.0,6.57,0.0117,"1,2,3,4,5,6"
DL,BOS -> DCA,22,-18.0,154.0,10.59,0.0,"6,7"
DL,BOS -> LAS,288,-14.0,382.0,9.11,0.0,"1,2,3,4,5,6,7"
DL,BOS -> LGA,364,-15.0,370.0,10.94,0.011,"1,2,3,4,5,6,7"
DL,BOS -> MCI,26,-11.0,151.0,0.31,0.0,"6,7"
DL,BOS -> MCO,629,-17.0,536.0,11.44,0.0064,"1,2,3,4,5,6,7"
DL,BOS -> MIA,341,-16.0,338.0,15.54,0.0029,"1,2,3,4,5,6,7"
DL,BOS -> MKE,3,-7.0,-5.0,-6.0,0.0,"6,7"
DL,BOS -> ORD,294,-15.0,315.0,14.57,0.0,"3,4,5,6,7"
DL,BOS -> ORF,4,-13.0,-3.0,-7.25,0.0,6
DL,BOS -> PBI,297,-18.0,385.0,14.36,0.0034,"1,2,3,4,5,6,7"
DL,BOS -> PHX,215,-11.0,1051.0,14.57,0.0047,"1,2,3,4,5,6,7"
DL,BOS -> SAN,184,-13.0,184.0,9.81,0.0,"1,2,3,4,5,6,7"
DL,BOS -> SAV,2,-6.0,-2.0,-4.0,0.0,4
DL,BOS -> SDF,2,-16.0,-13.0,-14.5,0.0,5
DL,BOS -> SEA,454,-15.0,1114.0,12.36,0.0,"1,2,3,4,5,6,7"
DL,BOS -> SFO,339,-17.0,804.0,24.23,0.0,"1,2,3,4,5,6,7"
DL,BOS -> SLC,494,-12.0,583.0,9.24,0.002,"1,2,3,4,5,6,7"
DL,BOS -> TPA,485,-19.0,862.0,13.98,0.0082,"1,2,3,4,5,6,7"
DL,BTV -> DTW,4,-13.0,-7.0,-11.0,0.0,"6,7"
DL,BTV -> MSP,26,-23.0,181.0,26.42,0.0,"6,7"
DL,BUF -> LGA,7,-8.0,-2.0,-5.86,0.0,1
DL,BUR -> ATL,26,-9.0,61.0,4.69,0.0,"6,7"
DL,BWI -> DTW,519,-19.0,508.0,6.96,0.0019,"1,2,3,4,5,6,7"
DL,BWI -> SLC,184,-10.0,644.0,12.84,0.0,"1,2,3,4,5,6,7"
DL,BZN -> ATL,192,-20.0,281.0,8.22,0.0,"1,2,3,4,5,6,7"
DL,BZN -> MSP,383,-20.0,565.0,3.66,0.0,"1,2,3,4,5,6,7"
DL,BZN -> SLC,272,-23.0,844.0,11.36,0.0037,"1,2,3,4,5,6,7"
DL,CAE -> ATL,784,-20.0,308.0,0.55,0.0026,"1,2,3,4,5,6,7"
DL,CHS -> BOS,192,-20.0,461.0,14.74,0.0156,"1,2,3,4,5,6,7"
DL,CHS -> DTW,64,-15.0,139.0,6.55,0.0,"1,4,5,6,7"
DL,CHS -> LGA,64,-16.0,332.0,6.63,0.0156,"1,4,5,6"
DL,CHS -> MSP,92,-18.0,583.0,25.39,0.0,"1,4,5,6,7"
DL,CLE -> ATL,1146,-17.0,838.0,8.2,9.0E-4,"1,2,3,4,5,6,7"
DL,CLE -> MSP,264,-18.0,206.0,8.98,0.0076,"2,3,4,5,6,7"
DL,CLT -> ATL,1444,-18.0,700.0,10.52,7.0E-4,"1,2,3,4,5,6,7"
DL,CLT -> DTW,642,-18.0,503.0,5.4,0.0016,"1,2,3,4,5,6,7"
DL,CLT -> MSP,652,-20.0,357.0,5.23,0.0015,"1,2,3,4,5,6,7"
DL,CMH -> DTW,62,-16.0,105.0,1.95,0.0161,"1,2,3"
DL,CMH -> MSP,304,-15.0,388.0,5.17,0.0033,"1,2,3,4,5,6,7"
DL,CVG -> LAS,164,-11.0,342.0,8.33,0.0,"1,2,3,4,5,6,7"
DL,CVG -> LAX,136,-11.0,164.0,10.13,0.0,"1,2,3,4,5,6,7"
DL,CVG -> SEA,184,-13.0,113.0,3.81,0.0,"1,2,3,4,5,6,7"
DL,CVG -> SLC,335,-18.0,88.0,2.27,0.0,"1,2,3,4,5,6,7"
DL,DAB -> LGA,2,-16.0,-2.0,-9.0,0.0,2
DL,DCA -> ATL,1932,-24.0,1024.0,12.65,0.0041,"1,2,3,4,5,6,7"
DL,DCA -> BOS,22,-11.0,81.0,4.95,0.0,"6,7"
DL,DEN -> CVG,183,-22.0,218.0,3.32,0.0,"1,2,3,4,5,6,7"
DL,DEN -> SLC,858,-17.0,849.0,7.62,0.0,"1,2,3,4,5,6,7"
DL,DFW -> ATL,1383,-20.0,1085.0,19.36,0.0014,"1,2,3,4,5,6,7"
DL,DFW -> BOS,551,-25.0,920.0,21.98,0.0036,"1,2,3,4,5,6,7"
DL,DFW -> LAX,349,-17.0,1026.0,16.3,0.0,"1,2,3,4,5,6,7"
DL,DFW -> LGA,1005,-19.0,1145.0,18.3,0.005,"1,2,3,4,5,6,7"
DL,DFW -> MSO,1,154.0,154.0,154.0,0.0,1
DL,DLH -> MSP,31,-11.0,162.0,7.1,0.0,"6,7"
DL,DTW -> ALB,135,-17.0,486.0,21.13,0.0074,"1,2,3,5,6,7"
DL,DTW -> ANC,14,-1.0,247.0,56.14,0.0,"6,7"
DL,DTW -> AUS,617,-20.0,614.0,7.78,0.0032,"1,2,3,4,5,6,7"
DL,DTW -> BDL,457,-19.0,631.0,8.5,0.0022,"1,2,3,4,5,6,7"
DL,DTW -> BOS,821,-14.0,584.0,11.45,0.0037,"1,2,3,4,5,6,7"
DL,DTW -> CLE,102,-17.0,170.0,10.07,0.0098,"1,2,3,4,5,6"
DL,DTW -> CLT,643,-21.0,834.0,6.29,0.0016,"1,2,3,4,5,6,7"
DL,DTW -> CMH,62,-16.0,99.0,5.51,0.0161,"1,2,3"
DL,DTW -> DCA,779,-15.0,291.0,8.96,0.0026,"1,2,3,4,5,6,7"
DL,DTW -> DFW,702,-14.0,445.0,14.7,0.0028,"1,2,3,4,5,6,7"
DL,DTW -> GSP,109,-16.0,563.0,10.2,0.0,"3,4,5,6"
DL,DTW -> HNL,184,-13.0,534.0,11.41,0.0,"1,2,3,4,5,6,7"
DL,DTW -> HOU,2,-14.0,-3.0,-8.5,0.0,1
DL,DTW -> IAD,155,-20.0,531.0,10.79,0.0065,"1,2,3,4,5,6,7"
DL,DTW -> IAH,647,-14.0,305.0,12.14,0.0046,"1,2,3,4,5,6,7"
DL,DTW -> IND,288,-19.0,619.0,9.93,0.0069,"1,2,3,4,5,6,7"
DL,DTW -> JAX,233,-15.0,200.0,7.42,0.0,"1,2,3,4,5,6,7"
DL,DTW -> LAS,1015,-19.0,1009.0,14.25,0.001,"1,2,3,4,5,6,7"
DL,DTW -> LAX,961,-14.0,1018.0,12.96,0.0,"1,2,3,4,5,6,7"
DL,DTW -> MCI,536,-15.0,618.0,6.1,0.0056,"1,2,3,4,5,6,7"
DL,DTW -> MEM,265,-16.0,988.0,11.79,0.0,"1,2,3,4,5,6,7"
DL,DTW -> MIA,486,-13.0,503.0,13.92,0.0041,"1,2,3,4,5,6,7"
DL,DTW -> MSN,232,-14.0,212.0,8.94,0.0086,"1,2,3,4,5,6,7"
DL,DTW -> MYR,183,-14.0,258.0,1.58,0.0,"1,2,3,4,5,6,7"
DL,DTW -> ORF,6,-10.0,0.0,-4.0,0.0,1
DL,DTW -> PHL,551,-15.0,694.0,7.23,0.0018,"1,2,3,4,5,6,7"
DL,DTW -> PHX,696,-11.0,960.0,14.17,0.0014,"1,2,3,4,5,6,7"
DL,DTW -> PIT,221,-21.0,591.0,14.96,0.0045,"1,2,3,4,5,6,7"
DL,DTW -> RIC,149,-16.0,180.0,9.64,0.0,"1,2,3,4,5,6,7"
DL,DTW -> RSW,711,-19.0,338.0,10.74,0.0014,"1,2,3,4,5,6,7"
DL,DTW -> SAT,420,-20.0,245.0,4.92,0.0048,"1,2,3,4,5,6,7"
DL,DTW -> SEA,730,-12.0,296.0,9.28,0.0014,"1,2,3,4,5,6,7"
DL,DTW -> SNA,128,-11.0,203.0,8.29,0.0,"1,2,3,4,5,6,7"
DL,DTW -> SRQ,90,-10.0,349.0,16.72,0.0,"1,2,3,4"
DL,DTW -> STL,543,-20.0,297.0,6.62,0.0074,"1,2,3,4,5,6,7"
DL,DTW -> SYR,101,-15.0,175.0,7.79,0.0099,"1,2,3,4"
DL,DTW -> TPA,809,-15.0,889.0,16.31,0.0049,"1,2,3,4,5,6,7"
DL,DTW -> TVC,181,-28.0,801.0,20.51,0.0055,"1,2,3,4,5,6,7"
DL,EWR -> ATL,1505,-17.0,905.0,14.1,0.0013,"1,2,3,4,5,6,7"
DL,EWR -> DTW,748,-20.0,1088.0,15.93,0.004,"1,2,3,4,5,6,7"
DL,EWR -> MSP,603,-19.0,929.0,17.73,0.0033,"1,2,3,4,5,6,7"
DL,EWR -> SLC,366,-15.0,931.0,19.7,0.0,"1,2,3,4,5,6,7"
DL,EYW -> ATL,612,-20.0,1154.0,20.39,0.0033,"1,2,3,4,5,6,7"
DL,EYW -> BNA,1,-2.0,-2.0,-2.0,0.0,5
DL,FAI -> SEA,210,-20.0,859.0,12.01,0.0095,"1,2,3,4,5,6,7"
DL,FAT -> ATL,26,-4.0,101.0,15.19,0.0,"6,7"
DL,FCA -> SLC,184,-15.0,383.0,4.35,0.0054,"1,2,3,4,5,6,7"
DL,FLL -> ATL,2211,-21.0,832.0,15.48,0.0032,"1,2,3,4,5,6,7"
DL,FLL -> BOS,421,-21.0,685.0,17.67,0.0071,"1,2,3,4,5,6,7"
DL,FLL -> DTW,828,-24.0,484.0,11.78,0.0072,"1,2,3,4,5,6,7"
DL,FLL -> JFK,810,-23.0,871.0,16.4,0.0086,"1,2,3,4,5,6,7"
DL,FLL -> LAS,3,-1.0,10.0,2.67,0.0,1
DL,FLL -> LGA,843,-22.0,366.0,16.72,0.0119,"1,2,3,4,5,6,7"
DL,FLL -> RDU,184,-17.0,1191.0,36.32,0.0,"1,2,3,4,5,6,7"
DL,FLL -> SEA,184,-13.0,1043.0,34.92,0.0,"1,2,3,4,5,6,7"
DL,FLL -> SLC,184,-15.0,758.0,12.86,0.0,"1,2,3,4,5,6,7"
DL,FSD -> ATL,184,-12.0,527.0,20.93,0.0,"1,2,3,4,5,6,7"
DL,FSD -> MSP,115,-10.0,704.0,12.17,0.0,"1,3,4,5,6,7"
DL,GEG -> ATL,199,-12.0,481.0,5.31,0.0,"1,2,3,4,5,6,7"
DL,GEG -> SEA,149,-15.0,868.0,8.64,0.0,"1,2,3,4,5,6,7"
DL,GNV -> ATL,781,-22.0,958.0,3.74,0.0051,"1,2,3,4,5,6,7"
DL,GPT -> ATL,552,-20.0,972.0,9.28,0.0091,"1,2,3,4,5,6,7"
DL,GSO -> ATL,1168,-25.0,898.0,2.24,0.0,"1,2,3,4,5,6,7"
DL,HNL -> DTW,184,-14.0,494.0,20.49,0.0,"1,2,3,4,5,6,7"
DL,HNL -> JFK,184,-17.0,1019.0,16.33,0.0054,"1,2,3,4,5,6,7"
DL,HNL -> SEA,368,-19.0,736.0,9.74,0.0,"1,2,3,4,5,6,7"
DL,HNL -> SLC,184,-15.0,390.0,5.09,0.0,"1,2,3,4,5,6,7"
DL,HOU -> ATL,756,-20.0,1103.0,16.09,0.0013,"1,2,3,4,5,6,7"
DL,HPN -> MCO,125,-16.0,362.0,9.98,0.0,"1,2,3,4,5"
DL,HPN -> PBI,123,-27.0,436.0,27.9,0.0081,"1,2,3,4,5"
DL,HRL -> MSP,127,-20.0,143.0,3.32,0.0079,"1,2,3,4,5"
DL,IAD -> ATL,1000,-18.0,1021.0,9.24,0.003,"1,2,3,4,5,6,7"
DL,IAD -> DTW,154,-19.0,274.0,6.21,0.0065,"1,2,3,4,5,6,7"
DL,IAD -> SEA,264,-14.0,823.0,19.53,0.0,"1,2,3,4,5,6,7"
DL,IAD -> SLC,184,-10.0,114.0,2.18,0.0,"1,2,3,4,5,6,7"
DL,IAH -> ATL,1153,-20.0,711.0,14.54,9.0E-4,"1,2,3,4,5,6,7"
DL,IAH -> DTW,646,-16.0,429.0,9.75,0.0046,"1,2,3,4,5,6,7"
DL,ICT -> ATL,402,-17.0,1108.0,10.49,0.0025,"1,2,3,4,5,6,7"
DL,ILM -> ATL,324,-19.0,649.0,10.09,0.0031,"1,2,3,4,5,6,7"
DL,ILM -> MSP,24,-16.0,401.0,36.58,0.0,"5,6"
DL,IND -> LAX,110,-13.0,974.0,23.25,0.0,"1,2,3,4,5,6,7"
DL,IND -> MSP,414,-23.0,525.0,5.35,0.0048,"1,2,3,4,5,6,7"
DL,IND -> SLC,114,-14.0,54.0,-2.32,0.0,"3,4,5,6,7"
DL,JAC -> ATL,111,-23.0,1153.0,16.25,0.0,"1,2,3,4,6,7"
DL,JAC -> MSP,14,-19.0,242.0,26.29,0.0,"1,2,3,4"
DL,JAX -> ATL,1873,-16.0,563.0,5.22,0.0011,"1,2,3,4,5,6,7"
DL,JAX -> DTW,233,-17.0,198.0,11.51,0.0,"1,2,3,4,5,6,7"
DL,JAX -> LGA,74,-13.0,326.0,3.88,0.0,"1,2,3,4,5,6"
DL,JAX -> MSP,122,-12.0,860.0,16.22,0.0,"1,3,4,5,6,7"
DL,JFK -> AUS,608,-14.0,364.0,10.89,0.0033,"1,2,3,4,5,6,7"
DL,JFK -> BOS,280,-12.0,272.0,13.06,0.0,"1,2,3,4,5,6,7"
DL,JFK -> BUF,89,-11.0,265.0,14.8,0.0112,"3,4,5,6"
DL,JFK -> DEN,466,-16.0,929.0,12.02,0.0021,"1,2,3,4,5,6,7"
DL,JFK -> DTW,319,-20.0,838.0,26.34,0.0031,"1,2,3,4,5,6,7"
DL,JFK -> JAX,211,-12.0,530.0,5.48,0.0,"1,2,3,4,5,6,7"
DL,JFK -> LAS,845,-14.0,438.0,10.64,0.0024,"1,2,3,4,5,6,7"
DL,JFK -> MIA,814,-12.0,833.0,14.97,0.0061,"1,2,3,4,5,6,7"
DL,JFK -> MSP,265,-18.0,415.0,15.03,0.0038,"1,3,4,5,6,7"
DL,JFK -> MSY,364,-14.0,302.0,7.52,0.0055,"1,2,3,4,5,6,7"
DL,JFK -> PBI,368,-13.0,276.0,8.41,0.0082,"1,2,3,4,5,6,7"
DL,JFK -> PDX,241,-17.0,685.0,14.08,0.0041,"1,2,3,4,5,6,7"
DL,JFK -> RSW,280,-17.0,461.0,9.69,0.0,"1,2,3,4,5,6,7"
DL,JFK -> SAT,184,-15.0,590.0,7.03,0.0,"1,2,3,4,5,6,7"
DL,JFK -> SJU,541,-14.0,800.0,10.64,0.0,"1,2,3,4,5,6,7"
DL,JFK -> SLC,743,-13.0,463.0,9.38,0.0,"1,2,3,4,5,6,7"
DL,JNU -> SEA,25,-11.0,813.0,41.84,0.0,"6,7"
DL,KOA -> LAX,184,-19.0,175.0,0.1,0.0109,"1,2,3,4,5,6,7"
DL,LAS -> ATL,1585,-18.0,700.0,8.22,6.0E-4,"1,2,3,4,5,6,7"
DL,LAS -> CVG,163,-20.0,222.0,4.39,0.0,"1,2,3,4,5,6,7"
DL,LAS -> DTW,1015,-23.0,1133.0,8.13,0.001,"1,2,3,4,5,6,7"
DL,LAS -> JFK,847,-16.0,681.0,10.46,0.0024,"1,2,3,4,5,6,7"
DL,LAS -> MCI,3,-2.0,9.0,2.0,0.0,2
DL,LAS -> MCO,3,-4.0,-1.0,-2.67,0.0,1
DL,LAS -> RDU,140,-28.0,653.0,6.29,0.0,"1,2,3,4,5,6,7"
DL,LAS -> SJC,4,-8.0,28.0,8.0,0.0,1
DL,LAX -> ATL,1899,-16.0,1061.0,14.56,0.0011,"1,2,3,4,5,6,7"
DL,LAX -> AUS,587,-18.0,450.0,11.67,0.0,"1,2,3,4,5,6,7"
DL,LAX -> BNA,417,-17.0,248.0,1.5,0.0072,"1,2,3,4,5,6,7"
DL,LAX -> CVG,137,-12.0,135.0,5.45,0.0,"1,2,3,4,5,6,7"
DL,LAX -> DCA,184,-11.0,290.0,8.63,0.0054,"1,2,3,4,5,6,7"
DL,LAX -> DTW,962,-14.0,456.0,8.83,0.0,"1,2,3,4,5,6,7"
DL,LAX -> FLL,166,-13.0,151.0,7.34,0.0,"1,2,3,4,5,6,7"
DL,LAX -> IAH,334,-16.0,775.0,14.56,0.003,"1,2,3,4,5,6,7"
DL,LAX -> JFK,1564,-13.0,925.0,16.51,0.0013,"1,2,3,4,5,6,7"
DL,LAX -> KOA,184,-11.0,211.0,11.23,0.0,"1,2,3,4,5,6,7"
DL,LAX -> LAS,891,-16.0,466.0,11.05,0.0,"1,2,3,4,5,6,7"
DL,LAX -> LIH,184,-12.0,314.0,8.6,0.0,"1,2,3,4,5,6,7"
DL,LAX -> MIA,184,-10.0,320.0,6.57,0.0054,"1,2,3,4,5,6,7"
DL,LAX -> RDU,184,-12.0,267.0,9.1,0.0,"1,2,3,4,5,6,7"
DL,LAX -> SAT,342,-18.0,780.0,12.22,0.0029,"1,2,3,4,5,6,7"
DL,LAX -> SDF,1,-2.0,-2.0,-2.0,0.0,5
DL,LAX -> SLC,1214,-16.0,318.0,4.98,0.0,"1,2,3,4,5,6,7"
DL,LEX -> ATL,816,-21.0,792.0,5.17,0.0049,"1,2,3,4,5,6,7"
DL,LGA -> ATL,2326,-24.0,802.0,11.19,0.003,"1,2,3,4,5,6,7"
DL,LGA -> BUF,6,-13.0,226.0,29.83,0.0,1
DL,LGA -> DAB,2,-4.0,-3.0,-3.5,0.0,2
DL,LGA -> DEN,523,-19.0,1158.0,10.84,0.0038,"1,2,3,4,5,6,7"
DL,LGA -> FLL,843,-15.0,413.0,13.99,0.0107,"1,2,3,4,5,6,7"
DL,LGA -> LAS,7,-4.0,4.0,-0.71,0.0,"1,2"
DL,LGA -> MCO,1033,-16.0,349.0,13.28,0.0077,"1,2,3,4,5,6,7"
DL,LGA -> MIA,912,-16.0,425.0,16.07,0.0132,"1,2,3,4,5,6,7"
DL,LGA -> MSP,891,-15.0,974.0,8.56,0.0022,"1,2,3,4,5,6,7"
DL,LGA -> PHX,3,-9.0,82.0,24.67,0.0,"1,2"
DL,LGA -> RDU,4,-7.0,4.0,-3.5,0.0,6
DL,LGA -> RSW,368,-21.0,250.0,6.14,0.0027,"1,2,3,4,5,6,7"
DL,LGA -> SLC,11,-11.0,1.0,-4.91,0.0,"1,2,3"
DL,LGA -> TVC,10,-14.0,647.0,57.8,0.0,"6,7"
DL,LGB -> SLC,168,-18.0,443.0,9.98,0.006,"1,2,3,4,5,6"
DL,LIH -> SEA,184,-20.0,187.0,-2.79,0.0054,"1,2,3,4,5,6,7"
DL,MCI -> ATL,1120,-17.0,928.0,3.45,0.0,"1,2,3,4,5,6,7"
DL,MCI -> DTW,535,-21.0,796.0,5.66,0.0056,"1,2,3,4,5,6,7"
DL,MCI -> LAS,3,-10.0,-5.0,-6.67,0.0,2
DL,MCI -> MSP,603,-20.0,492.0,3.15,0.0017,"1,2,3,4,5,6,7"
DL,MCI -> SEA,183,-14.0,268.0,1.76,0.0055,"1,2,3,4,5,6,7"
DL,MCO -> ATL,2815,-20.0,958.0,15.85,4.0E-4,"1,2,3,4,5,6,7"
DL,MCO -> AUS,184,-16.0,645.0,24.48,0.0,"1,2,3,4,5,6,7"
DL,MCO -> BOS,630,-15.0,897.0,15.26,0.0063,"1,2,3,4,5,6,7"
DL,MCO -> DTW,1050,-18.0,1038.0,20.36,0.0038,"1,2,3,4,5,6,7"
DL,MCO -> LAS,3,-7.0,4.0,-2.0,0.0,1
DL,MCO -> LGA,1033,-15.0,566.0,14.37,0.0068,"1,2,3,4,5,6,7"
DL,MCO -> MSP,994,-22.0,1061.0,15.45,0.003,"1,2,3,4,5,6,7"
DL,MCO -> SEA,327,-11.0,482.0,11.44,0.0,"1,2,3,4,5,6,7"
DL,MEM -> ATL,1407,-18.0,546.0,3.62,0.0064,"1,2,3,4,5,6,7"
DL,MEM -> DTW,264,-20.0,937.0,13.75,0.0038,"1,2,3,4,5,6,7"
DL,MEM -> LAX,126,-11.0,119.0,9.94,0.0079,"1,2,3,4,5,6,7"
DL,MIA -> ATL,1674,-12.0,1173.0,24.05,0.0036,"1,2,3,4,5,6,7"
DL,MIA -> DTW,486,-17.0,588.0,16.03,0.0062,"1,2,3,4,5,6,7"
DL,MIA -> JFK,814,-16.0,825.0,24.36,0.0061,"1,2,3,4,5,6,7"
DL,MIA -> LAX,184,-15.0,248.0,6.24,0.0054,"1,2,3,4,5,6,7"
DL,MIA -> MSP,430,-16.0,918.0,18.25,0.0047,"1,2,3,4,5,6,7"
DL,MKE -> ATL,956,-18.0,519.0,8.44,0.0042,"1,2,3,4,5,6,7"
DL,MKE -> BOS,3,-20.0,-2.0,-10.0,0.0,"6,7"
DL,MLB -> ATL,705,-23.0,410.0,3.29,0.0,"1,2,3,4,5,6,7"
DL,MSN -> DTW,232,-18.0,602.0,7.11,0.0129,"1,2,3,4,5,6,7"
DL,MSN -> MSP,178,-17.0,298.0,5.37,0.0112,"1,2,3,4,5,6,7"
DL,MSO -> DFW,1,-15.0,-15.0,-15.0,0.0,1
DL,MSO -> SLC,102,-14.0,380.0,3.48,0.0,"3,4,5,6,7"
DL,MSP -> AUS,503,-15.0,320.0,6.89,0.004,"1,2,3,4,5,6,7"
DL,MSP -> BDL,409,-18.0,949.0,11.08,0.0024,"1,2,3,4,5,6,7"
DL,MSP -> BNA,582,-15.0,218.0,5.62,0.0086,"1,2,3,4,5,6,7"
DL,MSP -> BZN,383,-18.0,677.0,8.16,0.0,"1,2,3,4,5,6,7"
DL,MSP -> CLE,265,-17.0,209.0,12.24,0.0075,"2,3,4,5,6,7"
DL,MSP -> COS,26,-10.0,127.0,14.31,0.0,"6,7"
DL,MSP -> DCA,865,-16.0,960.0,6.85,0.0058,"1,2,3,4,5,6,7"
DL,MSP -> DEN,903,-16.0,656.0,5.61,0.0022,"1,2,3,4,5,6,7"
DL,MSP -> DTW,941,-14.0,402.0,4.43,0.0011,"1,2,3,4,5,6,7"
DL,MSP -> EWR,603,-16.0,961.0,13.41,0.0017,"1,2,3,4,5,6,7"
DL,MSP -> FAI,26,-6.0,111.0,10.15,0.0,"6,7"
DL,MSP -> FCA,185,-13.0,557.0,16.04,0.0054,"1,2,3,4,5,6,7"
DL,MSP -> FSD,115,-18.0,226.0,21.61,0.0,"1,3,4,5,6,7"
DL,MSP -> HDN,14,-12.0,43.0,0.21,0.0,"1,2,3,4"
DL,MSP -> IAH,674,-15.0,259.0,10.07,0.0045,"1,2,3,4,5,6,7"
DL,MSP -> ILM,24,-13.0,422.0,24.04,0.0,"5,6"
DL,MSP -> IND,414,-15.0,239.0,9.52,0.0024,"1,2,3,4,5,6,7"
DL,MSP -> JAC,14,-15.0,106.0,11.0,0.0,"1,2,3,4"
DL,MSP -> MYR,85,-13.0,129.0,0.16,0.0,"4,5,6,7"
DL,MSP -> OMA,108,-19.0,624.0,20.11,0.0278,"1,2,3,4,5,6,7"
DL,MSP -> ORD,919,-16.0,304.0,12.55,0.0054,"1,2,3,4,5,6,7"
DL,MSP -> ORF,2,-6.0,-3.0,-4.5,0.0,"6,7"
DL,MSP -> PBI,82,-11.0,218.0,10.1,0.0,"1,2,3,4"
DL,MSP -> PDX,571,-13.0,178.0,8.07,0.0018,"1,2,3,4,5,6,7"
DL,MSP -> PHL,557,-17.0,285.0,6.34,0.0018,"1,2,3,4,5,6,7"
DL,MSP -> PSC,64,-9.0,159.0,14.73,0.0,"1,5,6,7"
DL,MSP -> RAP,27,-13.0,624.0,40.44,0.0,"6,7"
DL,MSP -> RDU,558,-16.0,287.0,7.83,0.0,"1,2,3,4,5,6,7"
DL,MSP -> RNO,26,-9.0,36.0,0.08,0.0,"6,7"
DL,MSP -> RSW,701,-14.0,223.0,7.11,0.0014,"1,2,3,4,5,6,7"
DL,MSP -> SAN,628,-14.0,305.0,6.76,0.0,"1,2,3,4,5,6,7"
DL,MSP -> SAV,85,-17.0,92.0,0.8,0.0,"4,5,6,7"
DL,MSP -> SDF,1,147.0,147.0,147.0,0.0,5
DL,MSP -> SEA,845,-13.0,247.0,5.07,0.0012,"1,2,3,4,5,6,7"
DL,MSP -> SFO,695,-14.0,191.0,14.45,0.0,"1,2,3,4,5,6,7"
DL,MSP -> SJC,199,-17.0,109.0,5.94,0.0,"1,2,3,4,5,6,7"
DL,MSP -> SJU,96,-15.0,186.0,2.02,0.0,"1,2,3,4,5,6"
DL,MSP -> SLC,811,-11.0,222.0,4.3,0.0,"1,2,3,4,5,6,7"
DL,MSP -> SRQ,126,-13.0,112.0,-0.06,0.0,"1,2,3,4,5"
DL,MSP -> STL,617,-26.0,321.0,5.84,0.0049,"1,2,3,4,5,6,7"
DL,MSP -> TPA,645,-14.0,295.0,6.15,0.0,"1,2,3,4,5,6,7"
DL,MSP -> TUS,97,-14.0,255.0,8.26,0.0,"1,2,3,4"
DL,MSP -> VPS,135,-16.0,122.0,3.19,0.0,"1,2,3,4,5,6,7"
DL,MSY -> ATL,1587,-15.0,1137.0,11.18,0.0025,"1,2,3,4,5,6,7"
DL,MSY -> DTW,331,-18.0,562.0,11.74,0.006,"1,2,3,4,5,6,7"
DL,MSY -> JFK,364,-24.0,860.0,15.1,0.0055,"1,2,3,4,5,6,7"
DL,MYR -> ATL,687,-23.0,597.0,-2.04,0.0015,"1,2,3,4,5,6,7"
DL,MYR -> MSP,85,-19.0,160.0,-0.81,0.0,"4,5,6,7"
DL,OAJ -> ATL,178,-20.0,336.0,-1.81,0.0,"1,2,3,4,5,6,7"
DL,OAK -> ATL,26,-9.0,962.0,44.04,0.0,"6,7"
DL,OAK -> SLC,244,-22.0,453.0,1.01,0.0041,"1,2,3,4,5,6,7"
DL,OGG -> SEA,184,-17.0,1102.0,12.64,0.0109,"1,2,3,4,5,6,7"
DL,OGG -> SLC,98,-15.0,128.0,7.18,0.0306,"1,2,3,4"
DL,OKC -> ATL,866,-25.0,1035.0,2.77,0.0046,"1,2,3,4,5,6,7"
DL,OMA -> LGA,1,-5.0,-5.0,-5.0,0.0,5
DL,OMA -> MSP,107,-15.0,274.0,6.7,0.028,"1,2,3,4,5,6,7"
DL,ONT -> ATL,425,-14.0,269.0,5.13,0.0,"1,2,3,4,5,6,7"
DL,ONT -> SEA,198,-19.0,214.0,-0.34,0.0051,"1,2,3,4"
DL,ORD -> LGA,971,-20.0,797.0,17.99,0.0165,"1,2,3,4,5,6,7"
DL,ORD -> MSP,918,-20.0,1057.0,23.61,0.0065,"1,2,3,4,5,6,7"
DL,ORF -> DTW,7,-8.0,-1.0,-4.57,0.0,1
DL,ORF -> MSP,2,-3.0,71.0,34.0,0.0,"6,7"
DL,PBI -> AGS,2,-22.0,-12.0,-17.0,0.0,4
DL,PBI -> DTW,242,-18.0,1070.0,30.02,0.0,"1,2,3,4,5,6,7"
DL,PBI -> JFK,368,-18.0,750.0,16.37,0.0109,"1,2,3,4,5,6,7"
DL,PBI -> MSP,82,-20.0,241.0,14.77,0.0,"1,2,3,4"
DL,PDX -> DTW,75,-8.0,141.0,9.71,0.0,"1,5,6,7"
DL,PDX -> JFK,241,-11.0,289.0,6.17,0.0041,"1,2,3,4,5,6,7"
DL,PDX -> LAX,823,-25.0,407.0,4.9,0.0061,"1,2,3,4,5,6,7"
DL,PDX -> MSP,570,-19.0,338.0,3.78,0.0035,"1,2,3,4,5,6,7"
DL,PHL -> DTW,551,-18.0,1125.0,7.93,0.0036,"1,2,3,4,5,6,7"
DL,PHL -> MSP,557,-17.0,904.0,9.33,0.0036,"1,2,3,4,5,6,7"
DL,PHL -> SLC,276,-15.0,649.0,10.44,0.0,"1,2,3,4,5,6,7"
DL,PHX -> ATL,1157,-17.0,661.0,7.82,9.0E-4,"1,2,3,4,5,6,7"
DL,PHX -> BHM,1,-9.0,-9.0,-9.0,0.0,4
DL,PHX -> BOS,215,-16.0,681.0,11.77,0.0047,"1,2,3,4,5,6,7"
